"y","title","director","dist","date","country","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","first_count","actor","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor2","dist_factor1","dir_to_m","dir_to_s"
79701,"오 마이 그랜파","댄 마저","판씨네마(주)",2016-03-17,"미국","코미디","청소년관람불가","상업영화","일반영화","99분 15초","로버트 드니로","잭 에프런",NA,25,38,2257,3,10818,"로버트 드니로,잭 에프런,NA",411328,-0.26286049986027,369651,-0.300961769077375,377157.161022134,-0.294099608607782,0,0,79701,-0.481110033512676
79179,"페이스 오브 러브","아리 포신","(주)영화사 빅",2014-04-16,"미국","드라마","15세이상관람가","다양성영화","예술영화","92분 3초","아네트 베닝","에드 해리스","로빈 윌리엄스",14,48,6061,4,4974,"아네트 베닝,에드 해리스,로빈 윌리엄스",56996.6666666667,-0.58679152952625,166512.6,-0.486671653827523,305640.25,-0.359480636043298,0,0,79179,-0.481521212535443
78336,"세인트 빈센트","데오도르 멜피","(주)영화사 빅",2015-03-05,"미국","코미디","12세이상관람가","다양성영화","예술영화","101분 38초","빌 머레이","나오미 왓츠","멜리사 맥카시",61,115,9987,3,7448,"빌 머레이,나오미 왓츠,멜리사 맥카시",667246,-0.0288993074639124,68499,-0.576276053389334,969913.333333333,0.247800300246732,0,0,263629.5,-0.3362296869822
78070,"모데카이","데이빗 코엡","(주)나이너스엔터테인먼트",2015-02-18,"미국","액션","15세이상관람가","상업영화","일반영화","106분 35초","조니 뎁","기네스 팰트로우","이완 맥그리거",8,13,2334,2,16726,"조니 뎁,기네스 팰트로우,이완 맥그리거",922074,0.204065402857281,3102759.33333333,2.1976560874825,223584.4,-0.434496400894136,0,0,78070,-0.482394771034002
78049,"엑스 마키나","알렉스 가랜드","유니버설픽쳐스인터내셔널 코리아(유)",2015-01-21,"미국","SF","청소년관람불가","상업영화","일반영화","108분 0초","도널 글리슨","알리시아 비칸데르","오스카 아이삭",2,2,341,1,8662,"도널 글리슨,알리시아 비칸데르,오스카 아이삭",234925.6,-0.424128233452981,188643.2,-0.466439776568218,65571,-0.578952841936199,0,0,78049,-0.482411312718826
77341,"아더 우먼","닉 카사베츠","이십세기폭스코리아(주)",2014-11-13,"미국","코미디","15세이상관람가","상업영화","일반영화","109분 4초","카메론 디아즈","레슬리 만","케이트 업튼",17,25,3910,11,13185,"카메론 디아즈,레슬리 만,케이트 업튼",95900,-0.551225956745673,283133,-0.380056848140779,77341,-0.568192663931896,1,0,77341,-0.482969003807176
77308,"매직 인 더 문라이트","우디 앨런","(주)인벤트스톤",2014-08-20,"미국","코미디","12세이상관람가","다양성영화","예술영화","97분 19초","콜린 퍼스","엠마 스톤",NA,28,67,5795,8,7317,"콜린 퍼스,엠마 스톤,NA",1177849,0.437895864119007,1731805.75,0.944325196037868,375762.298350367,-0.295374797277261,0,0,77053.6,-0.483195388579481
76343,"러덜리스","윌리엄 H. 머시","그린나래미디어(주)",2015-07-09,"미국","코미디","12세이상관람가","다양성영화","예술영화","105분 1초","빌리 크루덥","안톤 옐친","셀레나 고메즈",6,30,3471,7,4315,"빌리 크루덥,안톤 옐친,셀레나 고메즈",76343,-0.569105039263102,34582.6666666667,-0.607282492125098,795723.5,0.0885553033727739,0,0,76343,-0.483755127685952
75657,"오두막","스튜어트 하젤딘","판씨네마(주)",2017-04-20,"미국","드라마","12세이상관람가","다양성영화","예술영화","132분 9초","샘 워싱턴","옥타비아 스펜서","라다 미첼",2,4,232,4,6150,"샘 워싱턴,옥타비아 스펜서,라다 미첼",434531.5,-0.241647773409732,262290,-0.399111596666155,44755,-0.597982906960631,0,0,75657,-0.484295489390201
75598,"피치 퍼펙트: 언프리티 걸즈","엘리자베스 뱅크스","유니버설픽쳐스인터내셔널 코리아(유)",2015-05-28,"미국","코미디","15세이상관람가","상업영화","일반영화","114분 32초","안나 켄드릭","헤일리 스테인펠드","레벨 윌슨",17,51,4346,5,8485,"안나 켄드릭,헤일리 스테인펠드,레벨 윌슨",142955.333333333,-0.508207795087349,260401.75,-0.400837841875724,75598,-0.569786121048422,0,0,75598,-0.484341963647563
74044,"피라냐 3DD","존 걸레거","롯데쇼핑㈜롯데엔터테인먼트",2012-08-01,"미국","공포(호러)","청소년관람불가","상업영화","일반영화","83분 0초","다니엘 파나베이커","빙 라메스","데이빗 핫셀호프",1,2,532,8,11698,"다니엘 파나베이커,빙 라메스,데이빗 핫셀호프",74044,-0.571206793658335,74044,-0.571206793658335,74044,-0.571206793658335,0,1,74044,-0.485566048324535
73582,"베니싱","브래드 앤더슨","(주)넥스트엔터테인먼트월드(NEW)",2011-03-31,"미국","미스터리","12세이상관람가","상업영화","일반영화","91분 0초","존 레귀자모","헤이든 크리스텐슨","탠디 뉴튼",6,11,2744,3,6661,"존 레귀자모,헤이든 크리스텐슨,탠디 뉴튼",758470.666666667,0.0544986238628939,73582,-0.571629155785607,73582,-0.571629155785607,0,1,81267.5,-0.479876102594738
73549,"위자","스틸즈 화이트","유니버설픽쳐스인터내셔널 코리아(유)",2015-04-16,"미국","미스터리","15세이상관람가","상업영화","일반영화","89분 24초","올리비아 쿡","더글라스 스미스",NA,1,3,340,4,9069,"올리비아 쿡,더글라스 스미스,NA",1163639,0.424905028992317,73549,-0.571659324508984,373915.793961354,-0.297062878493192,0,0,73549,-0.485955959466813
72495,"파워레인져스: 더 비기닝","딘 이스라엘리트","(주)넥스트엔터테인먼트월드(NEW)",2017-04-20,"미국","액션","12세이상관람가","상업영화","일반영화","124분 4초","데이커 몽고메리","나오미 스콧","RJ 사일러",3,5,1345,4,10413,"데이커 몽고메리,나오미 스콧,RJ 사일러",72495,-0.572622895249556,72495,-0.572622895249556,72495,-0.572622895249556,0,1,169442,-0.410421112665763
72071,"언더월드: 블러드 워","안나 포에스터","유니버설픽쳐스인터내셔널 코리아(유)",2016-11-30,"미국","액션","15세이상관람가","상업영화","일반영화","91분 23초","케이트 베킨세일","테오 제임스","찰스 댄스",1,1,126,11,15394,"케이트 베킨세일,테오 제임스,찰스 댄스",380240.75,-0.291280580035653,216473.2,-0.440997486520661,72071,-0.573010517634758,0,0,72071,-0.487120178998708
71506,"프란시스 하","노아 바움백","그린나래미디어(주)",2014-07-17,"미국","코미디","15세이상관람가","다양성영화","예술영화","85분 45초","그레타 거윅","믹키 섬너","그레이스 검머",4,16,2761,7,3205,"그레타 거윅,믹키 섬너,그레이스 검머",51490,-0.591825744780599,71506,-0.573527042747114,71506,-0.573527042747114,0,0,66761,-0.491302862161333
71483,"모뉴먼츠 맨: 세기의 작전","조지 클루니","이십세기폭스코리아(주)",2014-02-27,"미국","액션","12세이상관람가","상업영화","일반영화","118분 13초","맷 데이먼","케이트 블란쳇","조지 클루니",1,1,326,2,11024,"맷 데이먼,케이트 블란쳇,조지 클루니",863874.166666667,0.150858897633201,1286345.6,0.537083861473436,470251.875,-0.208992073037562,1,0,58086,-0.498136153392174
71362,"더 서클","제임스 폰솔트","씨네그루(주)키다리이엔티",2017-06-22,"미국","드라마","12세이상관람가","다양성영화","예술영화","109분 8초","엠마 왓슨","톰 행크스",NA,3,6,1030,6,10401,"엠마 왓슨,톰 행크스,NA",2330627.8,1.49177055295388,335953.142857143,-0.331768476062992,372763.506938934,-0.298116303597125,0,0,71362,-0.487678657786335
70506,"돈비 어프레이드 : 어둠 속의 속삭임","트로이 닉시","(주)화앤담이엔티",2011-08-25,"미국","공포(호러)","15세이상관람가","상업영화","일반영화","99분 0초","케이티 홈즈","가이 피어스",NA,15,22,4385,8,8589,"케이티 홈즈,가이 피어스,NA",70506,-0.574441246485797,192409.333333333,-0.462996763394505,372312.497477941,-0.298528618132546,0,0,70506,-0.48835292836773
70053,"미트 페어런츠 3","폴 웨이츠","씨제이이앤엠(주)",2011-03-31,"미국","코미디","15세이상관람가","상업영화","일반영화","98분 0초","더스틴 호프만","오웬 윌슨","벤 스틸러",6,11,2138,3,7196,"더스틴 호프만,오웬 윌슨,벤 스틸러",1365077,0.609060401705208,256523.428571429,-0.404383417825539,558664.857142857,-0.12816459421442,0,1,70053,-0.488709756140361
69786,"인보카머스","스콧 데릭슨","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",2014-08-21,"미국","공포(호러)","청소년관람불가","상업영화","일반영화","118분 19초","에릭 바나","에드가 라미레즈","올리비아 문",5,9,1668,8,11511,"에릭 바나,에드가 라미레즈,올리비아 문",97814,-0.549476170789833,129900.333333333,-0.52014272489586,69786,-0.575099473177649,1,0,1856801.33333333,0.918710614797717
69529,"어카운턴트","개빈 오코너","워너브러더스 코리아(주)",2016-10-13,"미국","액션","15세이상관람가","상업영화","일반영화","127분 44초","벤 애플렉","안나 켄드릭","J.K. 시몬스",1,2,428,10,9069,"벤 애플렉,안나 켄드릭,J.K. 시몬스",895417.857142857,0.179696257398404,142955.333333333,-0.508207795087349,469690.25,-0.2095055127123,1,0,45115.5,-0.508353006868789
69095,"어거스트: 가족의 초상","존 웰스","주식회사 우리네트웍스",2014-04-03,"미국","드라마","15세이상관람가","다양성영화","예술영화","120분 49초","메릴 스트립","줄리아 로버츠","베네딕트 컴버배치",13,56,3926,4,6959,"메릴 스트립,줄리아 로버츠,베네딕트 컴버배치",102509.5,-0.545183527134845,181501.166666667,-0.472969050143352,1676607.83333333,0.893863054253671,0,0,127087.5,-0.443783721707456
69047,"하이힐을 신고 달리는 여자","더글라스 맥그래스","필라멘트픽쳐스",2012-02-02,"미국","코미디","15세이상관람가","상업영화","일반영화","90분 0초","사라 제시카 파커","피어스 브로스넌","그렉 키니어",5,19,3290,2,6303,"사라 제시카 파커,피어스 브로스넌,그렉 키니어",53297,-0.590173778624798,122757.333333333,-0.526672882201275,69047,-0.575775069740536,0,0,69047,-0.489502181613355
68897,"이퀄스","드레이크 도리머스","씨네그루(주)키다리이엔티",2016-08-31,"미국","드라마","15세이상관람가","상업영화","일반영화","101분 50초","니콜라스 홀트","크리스틴 스튜어트",NA,6,8,1288,8,15046,"니콜라스 홀트,크리스틴 스튜어트,NA",1220681.2,0.477053221495039,745922,0.0430265858807365,371464.747217734,-0.299303634589897,0,0,68897,-0.489620336504955
68815,"스티브 잡스","대니 보일","유니버설픽쳐스인터내셔널 코리아(유)",2016-01-21,"미국","드라마","12세이상관람가","상업영화","일반영화","122분 16초","마이클 패스벤더","케이트 윈슬렛","세스 로건",1,2,462,1,9164,"마이클 패스벤더,케이트 윈슬렛,세스 로건",1205017.09090909,0.462733034400986,168919.8,-0.484470982587764,110813.5,-0.537591979288819,0,0,124573.5,-0.445763997690665
68794,"달라스 바이어스 클럽","장 마크 발레","(주)나이너스엔터테인먼트",2014-03-06,"미국","드라마","청소년관람불가","다양성영화","예술영화","116분 47초","매튜 매커너히","제니퍼 가너","자레드 레토",13,72,3853,3,4746,"매튜 매커너히,제니퍼 가너,자레드 레토",1462347.11111111,0.697985100945127,38263.25,-0.603917689081229,983457.5,0.260182428050748,0,0,72424.3333333333,-0.486841858587384
67602,"올 더 머니","리들리 스콧","판씨네마(주)",2018-02-01,"미국","범죄","15세이상관람가","다양성영화","예술영화","132분 24초","미쉘 윌리엄스","크리스토퍼 플러머","마크 월버그",10,21,2693,2,5550,"미쉘 윌리엄스,크리스토퍼 플러머,마크 월버그",306455.142857143,-0.358735657946672,67602,-0.577096094142933,890450.1,0.175154715245533,0,0,1477502.33333333,0.619937066605549
66698,"라스트 스탠드","김지운","씨제이이앤엠(주)",2013-02-21,"미국","액션","청소년관람불가","상업영화","일반영화","107분 0초","아놀드 슈왈제네거","포레스트 휘테커","루이스 구즈만",5,8,1839,2,8221,"아놀드 슈왈제네거,포레스트 휘테커,루이스 구즈만",811239,0.102739631480315,227579,-0.430844522639592,66698,-0.577922534322703,0,1,66698,-0.491352487215804
66075,"다크 플레이스","질스 파겟-브레너","(주)스톰픽쳐스코리아,주식회사 우리네트웍스",2015-07-15,"미국","드라마","청소년관람불가","상업영화","일반영화","113분 0초","샤를리즈 테론","니콜라스 홀트","클로이 모레츠",2,3,746,7,8603,"샤를리즈 테론,니콜라스 홀트,클로이 모레츠",1090770.55555556,0.358288424649168,1220681.2,0.477053221495039,71615,-0.573427394539597,0,0,66075,-0.491843223865581
66074,"패트리어트 데이","피터 버그","(주)이수C&E",2017-04-06,"미국","드라마","15세이상관람가","상업영화","일반영화","133분 23초","마크 월버그","존 굿맨","케빈 베이컨",40,105,11381,4,9580,"마크 월버그,존 굿맨,케빈 베이컨",890450.1,0.175154715245533,266518.5,-0.395245886157133,83767,-0.562317990707118,0,0,645365,-0.0355369095008168
65887,"레터스 투 갓","데이빗 닉슨","(주)모멘텀엔터테인먼트",2016-02-25,"미국","가족","전체관람가","다양성영화","예술영화","113분 51초","태너 맥과이어","제프리 존슨",NA,10,39,5701,2,2707,"태너 맥과이어,제프리 존슨,NA",65887,-0.578663953554775,65887,-0.578663953554775,369878.837781299,-0.300753478925899,0,0,65887,-0.49199131132972
65460,"더 크리스마스","티모시 렉카트","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점",2017-12-21,"미국","애니메이션","전체관람가","상업영화","일반영화","85분 58초","스티븐 연","지나 로드리게즈","재커리 레비",2,5,598,12,4525,"스티븐 연,지나 로드리게즈,재커리 레비",65460,-0.579054318551193,65460,-0.579054318551193,535767.5,-0.149097443720387,1,0,65460,-0.49232765892114
65145,"데몰리션","장 마크 발레","(주)리틀빅픽쳐스",2016-07-13,"미국","드라마","청소년관람불가","다양성영화","예술영화","100분 24초","제이크 질렌할","나오미 왓츠","유다 르위스",1,9,1693,7,3760,"제이크 질렌할,나오미 왓츠,유다 르위스",277644,-0.385074912462411,68499,-0.576276053389334,65145,-0.579342292728878,0,0,72424.3333333333,-0.486841858587384
63108,"로우리스: 나쁜 영웅들","존 힐코트","씨너스엔터테인먼트(주)",2012-10-18,"미국","액션","청소년관람불가","상업영화","일반영화","115분 0초","샤이아 라보프","톰 하디","게리 올드만",12,24,5348,10,10562,"샤이아 라보프,톰 하디,게리 올드만",712611,0.0125735451414564,1374448,0.617627404940409,1915121.66666667,1.1119132924147,0,0,55152.5,-0.500446869222223
63073,"히트맨: 에이전트 47","알렉산더 바흐","이십세기폭스코리아(주)",2015-09-03,"미국","액션","15세이상관람가","상업영화","일반영화","98분 0초","루퍼트 프렌드","재커리 퀸토","한나 웨어",1,4,1310,9,7599,"루퍼트 프렌드,재커리 퀸토,한나 웨어",63073,-0.58123652287543,63073,-0.58123652287543,63073,-0.58123652287543,1,0,63073,-0.494207897096127
