"y","title","director","dist","date","country","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","actor","first_count","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor1","dir_to_m","dir_to_s"
2931897,"프리즌","나현","(주)쇼박스",2017-03-23,"한국","범죄","청소년관람불가","상업영화","일반영화","124분 49초","한석규","김래원","정웅인",871,2563,108154,3,"한석규,김래원,정웅인",168336,1811982,0.645428171312754,1407836.75,0.377053007831818,2931897,1.38911468305514,1,2931897,0.90795111120443
2860786,"극비수사","곽경택","(주)쇼박스",2015-06-18,"한국","드라마","15세이상관람가","상업영화","일반영화","107분 10초","김윤석","유해진","송영창",18,37,6663,6,"김윤석,유해진,송영창",181737,4110368.63636364,2.17168609288053,3875673.45454545,2.01583529966041,2478080.5,1.08775501749468,1,1378888.8,0.125276904795962
2841788,"표적","창","씨제이이앤엠(주)",2014-04-30,"한국","액션","15세이상관람가","상업영화","일반영화","98분 5초","류승룡","유준상","이진욱",18,34,7010,4,"류승룡,유준상,이진욱",105838,4888570.07692308,2.68845559303237,977813.142857143,0.0914931605550622,2021923,0.784840796343857,1,1661387.5,0.267648623009635
2721903,"내가 살인범이다","정병길","(주)쇼박스",2012-11-08,"한국","액션","청소년관람불가","상업영화","일반영화","119분 0초","정재영","박시후","최원영",214,688,62074,11,"정재영,박시후,최원영",96151,1147267,0.204020046898993,2721903,1.24966686304484,2721903,1.24966686304484,1,1964410,0.420363782344537
2675618,"곤지암","정범식","(주)쇼박스",2018-03-28,"한국","공포(호러)","15세이상관람가","상업영화","일반영화","94분 11초","위하준","박지현","오아연",153,623,68083,3,"위하준,박지현,오아연",198365,2675618,1.21893102131043,2675618,1.21893102131043,2675618,1.21893102131043,1,1412399.5,0.14216539291128
2672608,"탐정: 리턴즈","이언희","씨제이이앤엠(주)",2018-06-13,"한국","코미디","15세이상관람가","상업영화","일반영화","116분 18초","권상우","성동일","이광수",25,94,15947,6,"권상우,성동일,이광수",235184,1997131.66666667,0.768377957460451,1479405.5,0.424578680795625,1038769.25,0.131971442112561,1,1912858.5,0.394383218074712
2663170,"소원","이준익","롯데쇼핑㈜롯데엔터테인먼트",2013-10-02,"한국","드라마","12세이상관람가","상업영화","일반영화","122분 30초","설경구","엄지원","이레",78,239,48186,10,"설경구,엄지원,이레",91705,2385589.88888889,1.02633605271062,1931906.2,0.725064581193411,1484644.5,0.428057671285991,1,2831037.2,0.857120494905355
2656694,"살인자의 기억법","원신연","(주)쇼박스",2017-09-06,"한국","범죄","15세이상관람가","상업영화","일반영화","118분 0초","설경구","김남길","설현",7,17,4720,9,"설경구,김남길,설현",143580,2385589.88888889,1.02633605271062,2756673.33333333,1.2727563188596,2656694,1.20636442157008,1,3393971,1.14082393264348
2625686,"탐정 : 더 비기닝","김정훈","씨제이이앤엠(주)",2015-09-24,"한국","코미디","15세이상관람가","상업영화","일반영화","119분 58초","권상우","성동일","박해준",49,200,24775,9,"권상우,성동일,박해준",50533,1997131.66666667,0.768377957460451,1479405.5,0.424578680795625,1331814.5,0.326569960531525,1,2625686,0.753629033949111
2621436,"후궁 : 제왕의 첩","김대승","롯데쇼핑㈜롯데엔터테인먼트",2012-06-06,"한국","사극","청소년관람불가","상업영화","일반영화","122분 0초","조여정","김동욱","김민준",407,1179,87465,6,"조여정,김동욱,김민준",272166,1404193.66666667,0.374633795716476,860770.25,0.0137701005789338,707635.75,-0.0879198152918366,1,1625006,0.249313329196988
2601572,"지금 만나러 갑니다","이장훈","롯데쇼핑㈜롯데엔터테인먼트",2018-03-14,"한국","멜로/로맨스","12세이상관람가","상업영화","일반영화","131분 58초","소지섭","손예진","김지환",35,130,22580,3,"소지섭,손예진,김지환",89772,2832967,1.32341960208321,3863051.42857143,2.0074535649147,2601572,1.16976031509748,1,2601572,0.741476228952116
2595625,"위험한 상견례","김진영","롯데쇼핑㈜롯데엔터테인먼트",2011-03-31,"한국","코미디","12세이상관람가","상업영화","일반영화","118분 0초","송새벽","이시영","백윤식",333,2095,137323,3,"송새벽,이시영,백윤식",64842,552686.285714286,-0.190814969469603,1434638.33333333,0.394850765713746,2916028.125,1.37857685804696,1,1135495.33333333,0.0026131684626058
2594028,"아수라","김성수","씨제이이앤엠(주)",2016-09-28,"한국","범죄","청소년관람불가","상업영화","일반영화","132분 21초","정우성","황정민","주지훈",44,122,24846,9,"정우성,황정민,주지훈",475482,2856561.125,1.33908742733679,5699044.53846154,3.22665619321883,3416817,1.71112882097999,1,2856525.5,0.869965910000524
2571491,"보안관","김형주","롯데쇼핑㈜롯데엔터테인먼트",2017-05-03,"한국","범죄","15세이상관람가","상업영화","일반영화","115분 8초","이성민","조진웅","김성균",31,123,22154,5,"이성민,조진웅,김성균",206706,1953083.11111111,0.739127240550327,3000761.28571429,1.4348444397121,783586.75,-0.0374840819965904,1,2571491,0.726316217045564
2564340,"기술자들","김홍선","롯데쇼핑㈜롯데엔터테인먼트",2014-12-24,"한국","범죄","15세이상관람가","상업영화","일반영화","116분 24초","김우빈","김영철","고창석",477,1409,63883,12,"김우빈,김영철,고창석",274404,3932622.5,2.05365266701521,2564340,1.14503617424286,1799868,0.637383794370533,1,1171538.75,0.0207780774024512
2512572,"조작된 도시","박광현","씨제이이앤엠(주)",2017-02-09,"한국","범죄","15세이상관람가","상업영화","일반영화","126분 0초","지창욱","심은경","안재홍",34,98,18203,2,"지창욱,심은경,안재홍",157669,2512572,1.11065931230256,2310330.4,0.976359521663805,911839.2,0.0476827540248168,1,2512572,0.696622631675326
2471721,"반창꼬","정기훈","(주)넥스트엔터테인먼트월드(NEW)",2012-12-19,"한국","멜로/로맨스","15세이상관람가","상업영화","일반영화","120분 0초","고수","한효주","마동석",265,829,62365,12,"고수,한효주,마동석",149211,1419273.5,0.384647652705018,3651707,1.8671089844238,1974657.0625,0.753453556969789,1,1563064,0.218096233438348
2435211,"화차","변영주","필라멘트픽쳐스",2012-03-08,"한국","미스터리","15세이상관람가","상업영화","일반영화","117분 0초","이선균","김민희","조성하",13,36,6386,3,"이선균,김민희,조성하",74855,1601921.66666667,0.505936302240451,1220089.375,0.25237819733054,2069133.28571429,0.816191079803957,0,2435211,0.657634776181732
2434099,"이웃사람","김휘","롯데쇼핑㈜롯데엔터테인먼트",2012-08-22,"한국","스릴러","청소년관람불가","상업영화","일반영화","110분 0초","김윤진","마동석","천호진",25,40,8131,8,"김윤진,마동석,천호진",140700,4452911.25,2.3991536430592,1974657.0625,0.753453556969789,829663.6,-0.00688646356253339,1,1277450.5,0.0741547401145876
2424387,"조선명탐정: 흡혈괴마의 비밀","김석윤","(주)쇼박스",2018-02-08,"한국","사극","12세이상관람가","상업영화","일반영화","119분 37초","김명민","오달수","김지원",72,202,35646,2,"김명민,오달수,김지원",142798,2344639.44444444,0.99914265572675,3580181.42857143,1.81961198445854,1249058,0.271614992691101,1,3694220.33333333,1.29214149084526
2420729,"재심","김태윤","오퍼스픽쳐스,CGV아트하우스",2017-02-15,"한국","드라마","15세이상관람가","상업영화","일반영화","118분 54초","정우","강하늘","김해숙",15,63,13133,2,"정우,강하늘,김해숙",121122,3076008.75,1.48481298574649,2356279.33333333,1.00687219624085,868217.6,0.0187155596032567,0,1455069,0.163669668967483
2393086,"의뢰인","손영성","(주)쇼박스",2011-09-29,"한국","스릴러","15세이상관람가","상업영화","일반영화","123분 0초","박희순","장혁","하정우",224,788,77796,9,"박희순,장혁,하정우",93065,1137761.66666667,0.197707971259668,1300578.6,0.305827567124763,5626903.84615385,3.17875071841317,1,2393086,0.636404913425723
2391963,"화이: 괴물을 삼킨 아이","장준환","(주)쇼박스",2013-10-09,"한국","액션","청소년관람불가","상업영화","일반영화","125분 11초","여진구","김윤석","조진웅",8,31,7632,10,"여진구,김윤석,조진웅",360280,852545.4,0.00830833785041926,4110368.63636364,2.17168609288053,3000761.28571429,1.4348444397121,1,4811866.5,1.85540498587465
2363955,"가문의 영광4 - 가문의 수난","정태원","(주)넥스트엔터테인먼트월드(NEW)",2011-09-07,"한국","코미디","15세이상관람가","상업영화","일반영화","103분 0초","김수미","신현준","임형준",228,819,85209,9,"김수미,신현준,임형준",62553,1282524,0.293838297854413,2363955,1.01196927036579,2065120,0.81352603249815,1,2363955,0.621723675872126
2362906,"블라인드","안상훈","(주)넥스트엔터테인먼트월드(NEW)",2011-08-10,"한국","스릴러","청소년관람불가","상업영화","일반영화","111분 0초","김하늘","유승호","조희봉",91,325,33848,8,"김하늘,유승호,조희봉",65555,861632,0.0143423510189171,1678682,0.556909478362611,2362906,1.01127267540026,1,1414199,0.143072292330377
2359174,"박열","이준익","메가박스중앙(주)플러스엠",2017-06-28,"한국","드라마","12세이상관람가","상업영화","일반영화","128분 30초","이제훈","최희서","김인우",29,119,19175,6,"이제훈,최희서,김인우",201987,2120113.5,0.850044807747615,2359174,1.00879441762014,1763800.5,0.613432946973839,0,2831037.2,0.857120494905355
2232179,"7광구","김지훈","씨제이이앤엠(주)",2011-08-04,"한국","SF","15세이상관람가","상업영화","일반영화","101분 0초","하지원","박철민","이한위",36,109,14629,8,"하지원,박철민,이한위",201006,1114558.2,0.182299565098786,1076251.44444444,0.156861726142008,2232179,0.924462599081481,1,3706596.5,1.29837874472725
2199048,"마당을 나온 암탉","오성윤,민성아","롯데쇼핑㈜롯데엔터테인먼트",2011-07-28,"한국","애니메이션","전체관람가","상업영화","일반영화","93분 0초","문소리","박철민","최민식",271,1268,60626,7,"문소리,박철민,최민식",46338,1080900.66666667,0.159949071035826,1076251.44444444,0.156861726142008,4688421.28571429,2.55554554507023,1,2199048,0.538614999848263
2192243,"악의 연대기","백운학","씨제이이앤엠(주)",2015-05-14,"한국","스릴러","15세이상관람가","상업영화","일반영화","102분 0초","손현주","마동석","최다니엘",22,65,12711,5,"손현주,마동석,최다니엘",114540,2442954,1.06442904699271,1974657.0625,0.753453556969789,1263913.25,0.281479713722216,1,2192243,0.5351854635621
2192172,"강남 1970","유하","(주)쇼박스",2015-01-21,"한국","액션","청소년관람불가","상업영화","일반영화","135분 7초","이민호","김래원","정진영",12,48,10822,1,"이민호,김래원,정진영",152329,1740259.66666667,0.597800510382513,1407836.75,0.377053007831818,1095196.4,0.169442241549183,1,1902363,0.389093769420571
2142622,"마이 웨이","강제규","에스케이플래닛(주),씨제이이앤엠(주)",2011-12-21,"한국","전쟁","15세이상관람가","상업영화","일반영화","137분 0초","장동건","오다기리 조","판빙빙",9,44,7574,12,"장동건,오다기리 조,판빙빙",110253,1371662.66666667,0.353031383110616,2142622,0.864991716976935,2142622,0.864991716976935,1,1651778.5,0.262805946422751
2135614,"나의 사랑 나의 신부","임찬상","씨네그루(주)다우기술",2014-10-08,"한국","멜로/로맨스","15세이상관람가","상업영화","일반영화","111분 1초","조정석","신민아","윤정희",81,212,12831,10,"조정석,신민아,윤정희",88406,1836469.83333333,0.661689469136067,1099184,0.17209023209688,2135614,0.860338011048993,0,2135614,0.506645976368983
2108273,"굿바이 싱글","김태곤","(주)쇼박스",2016-06-29,"한국","코미디","15세이상관람가","상업영화","일반영화","119분 58초","김혜수","마동석","김현수",56,153,31562,6,"김혜수,마동석,김현수",122543,4200549,2.23157092347963,1974657.0625,0.753453556969789,842744,0.00179965730217069,1,2108273,0.492866850490952
2095375,"몽타주","정근섭","(주)넥스트엔터테인먼트월드(NEW)",2013-05-16,"한국","스릴러","15세이상관람가","상업영화","일반영화","119분 43초","엄정화","김상경","송영창",15,42,10506,5,"엄정화,김상경,송영창",83490,1362057.5,0.346653012526208,1596723.14285714,0.502484190215775,2478080.5,1.08775501749468,1,2095375,0.486366606696839
2083999,"내부자들: 디 오리지널","우민호","(주)쇼박스",2015-12-31,"한국","범죄","청소년관람불가","상업영화","일반영화","180분 45초","이병헌","조승우","백윤식",3,7,1082,12,"이병헌,조승우,백윤식",159066,4581999.875,2.48487574628299,2674182.5,1.21797776861928,2916028.125,1.37857685804696,1,3488885.66666667,1.18865836224267
2053947,"뷰티 인사이드","백","(주)넥스트엔터테인먼트월드(NEW)",2015-08-20,"한국","판타지","12세이상관람가","상업영화","일반영화","126분 40초","한효주","김대명","도지한",81,237,29229,8,"한효주,김대명,도지한",114401,3651707,1.8671089844238,1627761.5,0.523095404061277,1034166.5,0.128914957386557,1,2053947,0.465488013123998
2044564,"봉이 김선달","박대민","씨제이이앤엠(주)",2016-07-06,"한국","사극","12세이상관람가","상업영화","일반영화","120분 30초","유승호","조재현","고창석",15,66,12393,7,"유승호,조재현,고창석",136701,1678682,0.556909478362611,709233.333333333,-0.0868589301564607,1799868,0.637383794370533,1,2044564,0.460759234435817
1979311,"남자가 사랑할 때","한동욱","(주)넥스트엔터테인먼트월드(NEW)",2014-01-22,"한국","멜로/로맨스","15세이상관람가","상업영화","일반영화","120분 0초","황정민","한혜진","곽도원",11,29,6982,1,"황정민,한혜진,곽도원",98730,5699044.53846154,3.22665619321883,2471380,1.08330550885168,2916067.42857143,1.37860295782769,1,1979311,0.427873484063879
1891993,"오늘의 연애","박진표","씨제이이앤엠(주)",2015-01-14,"한국","멜로/로맨스","15세이상관람가","상업영화","일반영화","118분 30초","이승기","문채원","이서진",9,35,7684,1,"이승기,문채원,이서진",133838,1616071,0.515332254924491,1272223,0.28699785482306,1891993,0.698559972825386,1,1891993,0.38386756937832
