"y","title","director","dist","date","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","actor","first_count","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor1","dir_to_m","dir_to_s"
52618,"머니백","허준형","(주)리틀빅픽쳐스",2018-04-12,"액션","15세이상관람가","상업영화","일반영화","100분 31초","김무열","박희순","이경영",14,27,5079,4,"김무열,박희순,이경영",7666,2436173.25,0.962764825952067,1197235.625,0.180844612131766,487110.833333333,-0.267330435372419,0,52618,-0.545165753082285
51207,"미안해 사랑해 고마워","전윤수","(주)쇼박스",2015-10-28,"드라마","15세이상관람가","상업영화","일반영화","114분 45초","지진희","김성균","성유리",9,14,3985,10,"지진희,김성균,성유리",6142,51207,-0.542438731131125,528171.857142857,-0.241415939058028,482745,-0.270085806800826,1,51207,-0.545864793480045
50905,"두 번의 결혼식과 한 번의 장례식","김조광수","(주)영화사 진진",2012-06-21,"코미디","15세이상관람가","다양성영화","예술,독립 영화","106분 0초","김동윤","류현경","송용진",6,20,3112,6,"김동윤,류현경,송용진",3372,50905,-0.542629329834247,317755.25,-0.374214390835198,50905,-0.542629329834247,0,50905,-0.546014410914576
50514,"더 테너 리리코 스핀토","김상만","(주)박수엔터테인먼트,(주)모인그룹",2014-12-31,"드라마","12세이상관람가","다양성영화","예술영화","114분 22초","유지태","차예련","이세야 유스케",28,66,11245,12,"유지태,차예련,이세야 유스케",6625,1608761.66666667,0.440567558630079,182233.5,-0.45974508551993,50514,-0.542876098353851,0,50514,-0.546208120904317
50288,"다이빙벨","이상호,안해룡","(주)시네마달",2014-10-23,"다큐멘터리","15세이상관람가","다양성영화","예술,독립 영화","77분 0초","이상호","이종인","김영우",3,7,1818,10,"이상호,이종인,김영우",1430,667795.333333333,-0.153296556649901,50288,-0.543018731820426,50288,-0.543018731820426,0,50288,-0.546320086269231
50274,"제자, 옥한흠","김상철","(주)씨타마운틴픽쳐스",2014-10-30,"다큐멘터리","전체관람가","다양성영화","예술영화","92분 37초","권오중","성유리","옥한흠",1,1,255,10,"권오중,성유리,옥한흠",1526,50274,-0.543027567521895,482745,-0.270085806800826,50274,-0.543027567521895,0,50274,-0.546327022176792
49685,"살인소설","김진묵","(주)스톰픽쳐스코리아,(주)페퍼민트앤컴퍼니",2018-04-25,"스릴러","15세이상관람가","다양성영화","예술영화","102분 42초","지현우","오만석","이은우",10,12,2544,4,"지현우,오만석,이은우",7827,49685,-0.543399298105136,196038.333333333,-0.451032557936668,49685,-0.543399298105136,0,49685,-0.546618825716324
48396,"더 킥","프라챠 핀카엡,이종석","(주)쇼박스",2011-11-03,"액션","12세이상관람가","상업영화","일반영화","105분 0초","예지원","나태주","조재현",7,28,3701,11,"예지원,나태주,조재현",3552,30182.5,-0.555707745812526,48396,-0.544212813761838,1046480,0.0856994908956478,1,48396,-0.547257424633909
48223,"우리들","윤가은","(주)엣나인필름",2016-06-16,"드라마","전체관람가","다양성영화","예술영화","94분 29초","최수인","설혜인","이서연",3,10,1268,6,"최수인,설혜인,이서연",850,48223,-0.544321997787136,48223,-0.544321997787136,48223,-0.544321997787136,0,48223,-0.547343132634485
47684,"목숨 건 연애","송민규","오퍼스픽쳐스",2016-12-14,"멜로/로맨스","15세이상관람가","상업영화","일반영화","103분 26초","하지원","천정명","진백림",7,15,3279,12,"하지원,천정명,진백림",7489,1114558.2,0.128665108878636,357286,-0.349265683274173,47684,-0.544662172293701,0,47684,-0.547610165075586
46775,"내 연애의 기억","이권","주식회사 디에스이이디",2014-08-20,"멜로/로맨스","청소년관람불가","다양성영화","예술영화","92분 53초","강예원","송새벽","박그리나",4,6,1618,8,"강예원,송새벽,박그리나",7506,751712.375,-0.100334704625133,627048.833333333,-0.179012550215299,46775,-0.545235861767667,0,46775,-0.548060503645085
46623,"그래, 가족","마대윤","월트디즈니컴퍼니코리아 유한책임회사",2017-02-15,"코미디","12세이상관람가","상업영화","일반영화","106분 1초","이요원","정만식","이솜",10,11,2798,2,"이요원,정만식,이솜",8010,1111977,0.127036057976326,677482.25,-0.147182934948196,185436.4,-0.457723666360233,0,46623,-0.548135807784319
45701,"족구왕","우문기","KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)",2014-08-21,"코미디","15세이상관람가","다양성영화","예술,독립 영화","104분 5초","안재홍","강봉성","황승언",3,11,1544,8,"안재홍,강봉성,황승언",1233,52020.5,-0.54192531376361,45701,-0.545913686294663,45701,-0.545913686294663,0,45701,-0.548592586839411
45638,"설계","박창진","(주)팝엔터테인먼트",2014-09-18,"스릴러","청소년관람불가","상업영화","일반영화","98분 16초","신은경","오인혜","강지섭",2,6,1635,9,"신은경,오인혜,강지섭",8031,45638,-0.545953446951274,45638,-0.545953446951274,45638,-0.545953446951274,0,45638,-0.548623798423436
45454,"미운오리새끼","곽경택","롯데쇼핑㈜롯데엔터테인먼트",2012-08-30,"드라마","15세이상관람가","상업영화","일반영화","96분 0초","김준구","오달수","정예진",5,26,6513,8,"김준구,오달수,정예진",4352,45454,-0.546069573313441,4127054.90909091,2.0299166516311,45454,-0.546069573313441,1,1550335.75,0.196836523099194
44824,"북촌방향","홍상수","(주)영화제작전원사",2011-09-08,"드라마","청소년관람불가","다양성영화","예술영화","79분 0초","김보경","김상중","유준상",4,27,1533,9,"김보경,김상중,유준상",1776,44824,-0.546467179879556,56797,-0.538910761758772,940508.666666667,0.0188187004936108,0,46613.25,-0.548140638148514
43964,"성실한 나라의 앨리스","안국진","CGV아트하우스",2015-08-13,"드라마","청소년관람불가","다양성영화","예술영화","89분 41초","이정현","이준혁","이해영",2,7,1146,8,"이정현,이준혁,이해영",3219,271016.333333333,-0.403712327596728,43964,-0.547009944398379,43964,-0.547009944398379,0,43964,-0.54945313479895
43947,"혈투","박훈정","(주)싸이더스",2011-02-24,"액션","15세이상관람가","상업영화","일반영화","111분 0초","박희순","진구","고창석",3,6,1446,2,"박희순,진구,고창석",5605,1197235.625,0.180844612131766,1147073.66666667,0.149186320064282,1799868,0.561178880787975,0,1965624.25,0.402579569325356
43823,"범죄의 여왕","이요섭,김태곤","(주)콘텐츠판다,TCO(주)더콘텐츠온",2016-08-25,"스릴러","15세이상관람가","다양성영화","예술영화","103분 2초","박지영","조복래","김대현",5,16,3273,8,"박지영,조복래,김대현",5290,43823,-0.547098932534605,165919.5,-0.470041202217705,43823,-0.547098932534605,0,43823,-0.549522989296529
43674,"우리별 일호와 얼룩소","장형윤","(주)인디플러그",2014-02-20,"애니메이션","전체관람가","다양성영화","예술영화","81분 0초","유아인","정유미","황석정",7,14,3262,2,"유아인,정유미,황석정",5632,2005792.5,0.691142267016429,2219955.375,0.826305069108561,43674,-0.547192969643099,0,43674,-0.549596807169857
43608,"산상수훈","유영의","이언픽쳐스,(주)그란",2017-12-07,"드라마","전체관람가","다양성영화","예술영화","124분 8초","백서빈","최이선","정준영",3,9,2108,12,"백서빈,최이선,정준영",3082,43608,-0.547234623664311,43608,-0.547234623664311,43608,-0.547234623664311,0,43608,-0.549629505019788
43562,"약장수","조치언","(주)대명문화공장,(주)나이너스엔터테인먼트",2015-04-23,"드라마","15세이상관람가","상업영화","일반영화","104분 24초","김인권","박철민","이주실",6,14,3203,4,"김인권,박철민,이주실",4006,600354,-0.195860234365578,1472678.16666667,0.354682331423895,43562,-0.547263655254853,0,43562,-0.549652294430346
39577,"인피니트 콘서트 세컨드 인베이전 에볼루션 더 무비 3D","손석","골든타이드픽처스(주)",2012-10-18,"공연","전체관람가","상업영화","일반영화","98분 0초","김성규","장동우","남우현",1,1,108,10,"김성규,장동우,남우현",5974,39577,-0.549778674565913,39577,-0.549778674565913,39577,-0.549778674565913,0,39577,-0.551626550975401
38653,"말하는 건축가","정재은","(주)두타연,(주)미디어데이",2012-03-08,"다큐멘터리","전체관람가","다양성영화","예술,독립 영화","93분 0초","정기용","승효상","유걸",2,9,1004,3,"정기용,승효상,유걸",505,38653,-0.550361830862881,38653,-0.550361830862881,38653,-0.550361830862881,0,38653,-0.55208432087443
38432,"끝과 시작","민규동","롯데쇼핑㈜롯데엔터테인먼트",2013-04-04,"멜로/로맨스","청소년관람불가","다양성영화","예술,독립 영화","88분 0초","엄정화","황정민","김효진",1,6,809,4,"엄정화,황정민,김효진",6756,1362057.5,0.284867246638699,5057681.58333333,2.61725518540959,625351,-0.180084089392286,1,1915753.66666667,0.377872586752817
38313,"자유의 언덕","홍상수","(주)영화제작전원사 ,(주)영화사 조제",2014-09-04,"드라마","청소년관람불가","다양성영화","예술영화","66분 37초","카세 료","문소리","서영화",14,16,1779,9,"카세 료,문소리,서영화",1953,38313,-0.550576412184277,1290384.6,0.239632936079182,47654,-0.544681105939706,0,46613.25,-0.548140638148514
38155,"트릭","이창열","(주)스톰픽쳐스코리아,(주)이수C&E",2016-07-13,"스릴러","15세이상관람가","상업영화","일반영화","94분 30초","이정진","강예원","김태훈",7,13,1924,7,"이정진,강예원,김태훈",8589,539530.666666667,-0.234247149772448,751712.375,-0.100334704625133,87138,-0.519761903310372,0,38155,-0.552331041014816
37711,"타이밍","민경조,박대열","(주)스톰픽쳐스코리아",2015-12-10,"애니메이션","15세이상관람가","다양성영화","예술영화","99분 44초","엄상현","박지윤","성완경",4,19,1599,12,"엄상현,박지윤,성완경",5934,66366.25,-0.532871402024177,37711,-0.550956347347453,37711,-0.550956347347453,0,37711,-0.552551008368895
37449,"다시 태어나도 우리","문창용,전진","(주)엣나인필름",2017-09-27,"다큐멘터리","전체관람가","다양성영화","예술,독립 영화","95분 19초","문창용","전진","문창용",3,11,1611,9,"문창용,전진,문창용",708,37449,-0.551121701189234,37449,-0.551121701189234,37449,-0.551121701189234,0,37449,-0.55268080892468
36792,"백프로","김명균","(주)마인스 엔터테인먼트",2014-04-03,"코미디","15세이상관람가","상업영화","일반영화","108분 58초","윤시윤","여진구","천호진",6,8,1507,4,"윤시윤,여진구,천호진",5451,36792,-0.551536348036754,852545.4,-0.0366968112581064,422613.333333333,-0.308036196480348,0,36792,-0.553006301158081
35907,"한여름의 판타지아","장건재","㈜인디스토리",2015-06-11,"드라마","전체관람가","다양성영화","예술,독립 영화","97분 0초","김새벽","이와세 료","임형국",1,6,474,6,"김새벽,이와세 료,임형국",1572,65724.5,-0.533276424268311,58330.5,-0.537942936887126,35907,-0.552094890593915,0,35907,-0.553444749600333
35578,"지구대표 롤링스타즈","임상준","롯데쇼핑㈜롯데엔터테인먼트",2011-03-24,"애니메이션","전체관람가","상업영화","일반영화","83분 0초","류덕환","류승룡","심은경",4,9,1623,3,"류덕환,류승룡,심은경",483,104723,-0.508663631143499,4803252.8,2.45667970150172,2450077.625,0.971540176424644,1,35578,-0.553607743428018
35436,"스파키","아론 우들리","예지림엔터테인먼트",2018-04-12,"애니메이션","전체관람가","상업영화","일반영화","91분 22초","제시카 비엘","수잔 서랜든",NA,3,5,984,4,"제시카 비엘,수잔 서랜든,NA",929,35436,-0.552392148836201,35436,-0.552392148836201,597894.891307773,-0.197412230814499,0,35436,-0.553678093347565
34876,"누구의 딸도 아닌 해원","홍상수","(주)영화제작전원사 ,(주)영화사 조제",2013-02-28,"드라마","청소년관람불가","다양성영화","예술영화","90분 0초","정은채","이선균","김자옥",1,1,152,2,"정은채,이선균,김자옥",2761,68965,-0.531231274938953,1416824.16666667,0.319431669290909,34876,-0.55274557689497,0,46613.25,-0.548140638148514
33884,"복숭아나무","구혜선","(주)넥스트엔터테인먼트월드(NEW)",2012-10-31,"멜로/로맨스","15세이상관람가","상업영화","일반영화","106분 0초","조승우","류덕환","남상미",7,12,2398,10,"조승우,류덕환,남상미",4547,2674182.5,1.11297758880299,104723,-0.508663631143499,596835.5,-0.198080835481253,1,33884,-0.554446988242904
33751,"메밀꽃, 운수 좋은 날, 그리고 봄봄","안재훈,한혜진","이달투",2014-08-21,"애니메이션","전체관람가","다양성영화","예술,독립 영화","90분 3초","장광","엄상현","류현경",3,17,1314,8,"장광,엄상현,류현경",1434,23259,-0.560077315749822,66366.25,-0.532871402024177,317755.25,-0.374214390835198,0,33751,-0.554512879364734
32988,"I AM","최진성","씨제이이앤엠(주)",2012-06-21,"다큐멘터리","전체관람가","상업영화","일반영화","116분 0초","정윤호","심창민",NA,3,13,1229,6,"정윤호,심창민,NA",3407,32988,-0.553937134350248,32988,-0.553937134350248,617545.559223393,-0.185010271144985,1,79195,-0.531998923421573
31843,"극장판 프리파라 모두 모여라! 프리즘☆투어즈","히시다 마사카즈","(주)박수엔터테인먼트",2016-10-13,"애니메이션","전체관람가","다양성영화","예술영화","88분 24초","아오바 죠",NA,NA,106,299,5627,10,"아오바 죠,NA,NA",1390,31843,-0.554659768506123,618896.682445005,-0.184157548185391,601550.645104827,-0.195105005871946,0,31843,-0.555458144480911
31713,"꼭두각시","권영락","(주)인벤트스톤",2013-06-20,"공포(호러)","청소년관람불가","상업영화","일반영화","85분 40초","이종수","구지성","원기준",2,3,629,6,"이종수,구지성,원기준",5360,31713,-0.55474181430548,31713,-0.55474181430548,31713,-0.55474181430548,0,31713,-0.555522549336835
31022,"목숨","이창재","필라멘트픽쳐스",2014-12-04,"다큐멘터리","12세이상관람가","다양성영화","예술영화","94분 55초","박진우","신창열","김호경",12,37,7819,12,"박진우,신창열,김호경",2746,331660.5,-0.365438488131279,31022,-0.555177919285139,31022,-0.555177919285139,0,942944.5,-0.104078445714331
30590,"다른나라에서","홍상수","(주)영화제작전원사 ,(주)영화사 조제",2012-05-31,"드라마","청소년관람불가","다양성영화","예술,독립 영화","88분 0초","이자벨 위페르","유준상","정유미",2,2,839,5,"이자벨 위페르,유준상,정유미",1843,30590,-0.555450563787618,940508.666666667,0.0188187004936108,2219955.375,0.826305069108561,0,46613.25,-0.548140638148514
29473,"춘희막이","박혁지","메가박스중앙(주)플러스엠,(주)엣나인필름",2015-09-30,"다큐멘터리","12세이상관람가","다양성영화","예술영화","96분 20초","김춘희","최막이","한경수",14,49,7346,9,"김춘희,최막이,한경수",2866,29473,-0.556155526540555,29473,-0.556155526540555,29473,-0.556155526540555,0,20736,-0.560960796286666
29294,"역모-반란의 시대","김홍선","(주)스톰픽쳐스코리아",2017-11-23,"사극","15세이상관람가","상업영화","일반영화","102분 10초","정해인","김지훈","조재윤",5,14,2314,11,"정해인,김지훈,조재윤",5727,29294,-0.556268497295055,29294,-0.556268497295055,540089,-0.233894773582902,0,1296817,0.07123776488545
29281,"잉여들의 히치하이킹","이호재","CGV아트하우스",2013-11-28,"다큐멘터리","12세이상관람가","다양성영화","예술,독립 영화","105분 53초","이호재","이현학","하승엽",2,14,1117,11,"이호재,이현학,하승엽",607,29281,-0.55627670187499,29281,-0.55627670187499,29281,-0.55627670187499,0,29281,-0.556727415564583
28016,"마리안느와 마가렛","윤세영","(주)팝엔터테인먼트",2017-04-20,"다큐멘터리","전체관람가","다양성영화","예술,독립 영화","77분 52초","마리안느 스퇴거","마가렛 피사렉","박정환",1,6,1494,4,"마리안느 스퇴거,마가렛 피사렉,박정환",1361,28016,-0.557075070614888,28016,-0.557075070614888,28016,-0.557075070614888,0,28016,-0.557354124354921
25652,"당신의 부탁","이동은","CGV아트하우스",2018-04-19,"드라마","15세이상관람가","다양성영화","예술영화","107분 33초","임수정","윤찬영","이상희",4,14,1744,4,"임수정,윤찬영,이상희",3659,1206796,0.186878370662751,25652,-0.558567041920119,24603.5,-0.55922877284801,0,25652,-0.5585253018888
25649,"그 사람 그 사랑 그 세상","권혁만","THE 픽쳐스,(주)팝엔터테인먼트",2014-11-20,"다큐멘터리","전체관람가","다양성영화","예술영화","82분 16초","강석우","최강희","이광기",3,4,842,11,"강석우,최강희,이광기",1141,25649,-0.558568935284719,139333,-0.48682051486852,25649,-0.558568935284719,0,25649,-0.558526788154706
24810,"쥬로링 동물탐정 극장판","이종현,박시후","롯데쇼핑㈜롯데엔터테인먼트",2014-12-18,"애니메이션","전체관람가","다양성영화","예술영화","74분 42초","김서영","양정화","문남숙",7,29,3574,12,"김서영,양정화,문남숙",1696,65448.3333333333,-0.533450718998484,79176.5,-0.524786577399458,24810,-0.559098446251339,1,24810,-0.558942447186401
24573,"메소드","방은진","(주)엣나인필름",2017-11-02,"드라마","15세이상관람가","다양성영화","예술영화","81분 55초","박성웅","윤승아","오승훈",6,15,2235,11,"박성웅,윤승아,오승훈",2857,517319.125,-0.248265332010863,24573,-0.559248022054782,24573,-0.559248022054782,0,1143751,-0.00459449416736174
24451,"카이: 거울 호수의 전설","이성강","메가박스중앙(주)플러스엠",2016-08-17,"애니메이션","전체관람가","다양성영화","예술영화","96분 9초","김영은","박고운","강진아",4,10,1848,8,"김영은,박고운,강진아",2373,24451,-0.559325018881871,24451,-0.559325018881871,24451,-0.559325018881871,0,24451,-0.559120303673145
23721,"고스트 메신저 극장판","구봉회","에이원엔터테인먼트",2014-05-22,"애니메이션","12세이상관람가","상업영화","일반영화","78분 17초","양정화","박성태","은정",4,10,760,5,"양정화,박성태,은정",1748,79176.5,-0.524786577399458,23721,-0.559785737601338,23721,-0.559785737601338,0,23721,-0.559481961710256
23555,"연애담","이현주","(주)인디플러그",2016-11-17,"멜로/로맨스","청소년관람불가","다양성영화","예술영화","98분 46초","이상희","류선영","김종수",3,17,1444,11,"이상희,류선영,김종수",1092,24603.5,-0.55922877284801,23555,-0.559890503775901,23555,-0.559890503775901,0,23555,-0.559564201757052
22900,"비정한 도시 감독판","김문흠","(주)인벤트스톤",2012-10-25,"미스터리","청소년관람불가","상업영화","일반영화","90분 0초","조성하","김석훈","서영희",5,10,1703,10,"조성하,김석훈,서영희",4707,2410648.66666667,0.946655711776384,22900,-0.560303888380354,50404,-0.542945521722538,0,22900,-0.559888703146515
22893,"거인","김태용","필라멘트픽쳐스",2014-11-13,"드라마","12세이상관람가","다양성영화","예술영화","108분 9초","최우식","김수현","강신철",4,13,2090,11,"최우식,김수현,강신철",2044,22893,-0.560308306231089,2482266,0.991854953016023,22893,-0.560308306231089,0,69872,-0.536617742435262
22870,"봄, 눈","김태균","(주)넥스트엔터테인먼트월드(NEW)",2012-04-26,"드라마","전체관람가","상업영화","일반영화","109분 0초","윤석화","임지규","이경영",4,13,3375,4,"윤석화,임지규,이경영",1899,22870,-0.56032282202636,22870,-0.56032282202636,487110.833333333,-0.267330435372419,1,22870,-0.559903565805574
22752,"유리정원","신수원","(주)리틀빅픽쳐스",2017-10-25,"미스터리","12세이상관람가","다양성영화","예술영화","116분 55초","문근영","김태훈","서태화",3,6,1198,10,"문근영,김태훈,서태화",3933,3134800.5,1.40368352732792,87138,-0.519761903310372,22639,-0.560468611100602,0,18655,-0.561991769403419
22526,"짓","한종훈","(주)팝파트너스",2013-09-25,"멜로/로맨스","청소년관람불가","다양성영화","예술영화","108분 7초","서은아","서태화","김희정",4,8,2126,9,"서은아,서태화,김희정",2467,22526,-0.560539927833889,22639,-0.560468611100602,22526,-0.560539927833889,0,22526,-0.560073990962789
22110,"파워배틀 와치카: 와치가면의 역습","이영준,김래경","(주)삼지애니메이션",2017-06-01,"애니메이션","전체관람가","상업영화","일반영화","73분 50초","엄상현","전태열","정혜원",3,8,1401,6,"엄상현,전태열,정혜원",546,66366.25,-0.532871402024177,98028.5,-0.51288867424962,22110,-0.560802474391832,0,22110,-0.560280086501746
22070,"사이비","연상호","(주)넥스트엔터테인먼트월드(NEW)",2013-11-21,"애니메이션","청소년관람불가","다양성영화","예술영화","100분 49초","오정세","양익준","권해효",5,15,3139,11,"오정세,양익준,권해효",1323,296487.75,-0.387636768049244,16346.6666666667,-0.564439838163327,22070,-0.560827719253172,1,2938116.25,0.884373470458115
21947,"터닝메카드W: 반다인의 비밀 특별판","홍헌표","(주)제이앤씨미디어그룹,(주)아컴스튜디오",2018-02-08,"애니메이션","전체관람가","상업영화","일반영화","75분 55초","소연","윤미나","이현진",1,2,503,2,"소연,윤미나,이현진",1760,225758,-0.432275836334426,21947,-0.560905347201795,21947,-0.560905347201795,0,21947,-0.560360840282635
21687,"히야","김지연","(주)라이크 콘텐츠",2016-03-10,"드라마","12세이상관람가","상업영화","일반영화","108분 30초","안보현","호야","박철민",5,7,1507,3,"안보현,호야,박철민",2034,21687,-0.561069438800509,21687,-0.561069438800509,1472678.16666667,0.354682331423895,0,21687,-0.560489649994483
21599,"내게 남은 사랑을","진광교","(주)비엠컬쳐스",2017-11-02,"드라마","12세이상관람가","다양성영화","예술영화","111분 7초","성지루","전미선","권소현",9,37,6214,11,"성지루,전미선,권소현",2181,21599,-0.561124977495458,21599,-0.561124977495458,18992,-0.562770311333333,0,21599,-0.560533247127724
21258,"무문관","박대원","영화사 마농(주)",2018-04-19,"다큐멘터리","전체관람가","다양성영화","예술영화","96분 21초","김명수","서장현","최유리",1,4,946,4,"김명수,서장현,최유리",1081,21258,-0.561340189938387,21258,-0.561340189938387,21258,-0.561340189938387,0,21258,-0.560702186019032
20175,"극장판 뛰뛰빵빵 구조대 미션: 둥둥이를 구하라!","방형우","메가박스중앙(주)플러스엠",2014-08-07,"애니메이션","전체관람가","상업영화","일반영화","83분 5초","양정화","안영미","김서영",28,37,2216,8,"양정화,안영미,김서영",2671,79176.5,-0.524786577399458,20175,-0.562023694559184,65448.3333333333,-0.533450718998484,0,20175,-0.561238728011076
20085,"천안함 프로젝트","백승우","(주)아우라픽처스",2013-09-05,"다큐멘터리","12세이상관람가","다양성영화","예술,독립 영화","75분 23초","강신일","이희은","조다인",2,4,1054,9,"강신일,이희은,조다인",1258,985688.5,0.047332666190928,20085,-0.562080495497201,20085,-0.562080495497201,0,20085,-0.561283315988254
19919,"60만번의 트라이","박사유,박돈사","㈜인디스토리",2014-09-18,"다큐멘터리","12세이상관람가","다양성영화","예술,독립 영화","106분 0초","문정희","김관태","조성경",2,13,2524,9,"문정희,김관태,조성경",2172,3034695.66666667,1.34050521140226,19919,-0.562185261671764,19919,-0.562185261671764,0,19919,-0.56136555603505
19569,"웨딩스캔들","신동엽","(주)마인스 엔터테인먼트",2012-09-06,"코미디","15세이상관람가","상업영화","일반영화","90분 0초","김민준","곽지민","이세랑",5,11,1834,9,"김민준,곽지민,이세랑",912,707635.75,-0.12815241178733,19569,-0.562406154208495,19569,-0.562406154208495,0,186133,-0.479019488938477
19459,"B급 며느리","선호빈","(주)에스와이코마드,글뫼 주식회사",2018-01-17,"다큐멘터리","12세이상관람가","다양성영화","예술,독립 영화","80분 10초","김진영","조경숙","박진석",2,12,1785,1,"김진영,조경숙,박진석",328,19459,-0.562475577577182,19459,-0.562475577577182,19459,-0.562475577577182,0,19459,-0.561593450140627
19405,"커터","정희성","(주)스톰픽쳐스코리아",2016-03-30,"범죄","청소년관람불가","다양성영화","예술영화","102분 30초","최태준","김시후","문가영",2,4,1137,3,"최태준,김시후,문가영",3849,19405,-0.562509658139991,19405,-0.562509658139991,610219,-0.189634220437446,0,19405,-0.561620202926934
19252,"달팽이의 별","이승준","(주)영화사조아",2012-03-22,"다큐멘터리","전체관람가","다양성영화","예술,독립 영화","87분 0초","조영찬","김순호","감병석",2,18,1304,3,"조영찬,김순호,감병석",699,19252,-0.562606219734619,19252,-0.562606219734619,19252,-0.562606219734619,0,1721586,0.281677659085362
18804,"누구에게나 찬란한","임유철","CGV아트하우스",2014-11-06,"다큐멘터리","전체관람가","다양성영화","예술영화","86분 51초","김남길","김태근","박철우",3,19,2478,11,"김남길,김태근,박철우",369,2756673.33333333,1.16503933003731,18804,-0.562888962181634,18804,-0.562888962181634,0,18804,-0.56191795153009
18769,"돼지의 왕","연상호","KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)",2011-11-03,"애니메이션","청소년관람불가","다양성영화","예술영화","96분 0초","김꽃비","김혜나","박희본",2,5,893,11,"김꽃비,김혜나,박희본",526,16340.3333333333,-0.564443835266373,18769,-0.562911051435307,18769,-0.562911051435307,0,2938116.25,0.884373470458115
18485,"섬. 사라진 사람들","이지승","(주)콘텐츠판다",2016-03-03,"스릴러","15세이상관람가","다양성영화","예술영화","87분 49초","박효주","배성우","이현욱",2,7,1678,3,"박효주,배성우,이현욱",2913,169704,-0.467652722774115,1908599.16666667,0.629801461435593,18485,-0.563090289950826,0,16473,-0.563072780139005
18248,"쿼바디스","김재환","주식회사 단유필름,주식회사 푸르모디티",2014-12-10,"다큐멘터리","12세이상관람가","다양성영화","예술,독립 영화","104분 53초","이종윤","안석환","남명렬",2,24,2711,12,"이종윤,안석환,남명렬",295,18248,-0.563239865754269,17846,-0.563493576610742,18248,-0.563239865754269,0,18248,-0.562193406144658
17924,"당신자신과 당신의 것","홍상수","(주)영화제작전원사 ,(주)콘텐츠판다",2016-11-10,"드라마","청소년관람불가","다양성영화","예술,독립 영화","86분 4초","김주혁","이유영","김의성",4,9,639,11,"김주혁,이유영,김의성",2055,1553476.8,0.405676088799201,304580,-0.382529574819651,17924,-0.563444349131128,0,46613.25,-0.548140638148514
17631,"스톤","조세래","씨너스엔터테인먼트(주)",2014-06-12,"액션","15세이상관람가","다양성영화","예술영화","109분 33초","조동인","김뢰하","박원상",17,27,2696,6,"조동인,김뢰하,박원상",1374,17631,-0.563629267740448,271956.5,-0.403118968168301,1267063.66666667,0.224914592870831,0,17631,-0.562499081499312
17449,"뚜르: 내 생애 최고의 49일","임정하,전일우,박형준,김양래","(주)리틀빅픽쳐스",2017-02-01,"다큐멘터리","12세이상관람가","다양성영화","예술,독립 영화","96분 53초","이윤혁","전일우","이다윗",8,50,10459,2,"이윤혁,전일우,이다윗",1903,17449,-0.563744131859548,17449,-0.563744131859548,263902.333333333,-0.408202126186158,0,17449,-0.562589248297606
17444,"태양을 쏴라","김태식","(유)조이앤시네마",2015-03-19,"멜로/로맨스","청소년관람불가","다양성영화","예술영화","86분 43초","강지환","윤진서","안석환",1,1,389,3,"강지환,윤진서,안석환",1559,682099,-0.144269204608337,31671.3333333333,-0.554768111036043,17846,-0.563493576610742,0,17444,-0.562591725407449
17403,"터치","민병훈","(주)팝엔터테인먼트",2012-11-08,"드라마","청소년관람불가","다양성영화","예술영화","99분 0초","유준상","김지영","안성진",3,5,1210,11,"유준상,김지영,안성진",892,940508.666666667,0.0188187004936108,17403,-0.56377316345009,17403,-0.56377316345009,0,17403,-0.562612037708164
17190,"어떤살인","안용훈","TCO(주)더콘텐츠온,(주)전망좋은 영화사",2015-10-28,"스릴러","청소년관람불가","다양성영화","예술영화","108분 6초","윤소이","신현빈","김용우",6,10,1767,10,"윤소이,신현빈,김용우",2487,17190,-0.563907592336729,17190,-0.563907592336729,17190,-0.563907592336729,0,17190,-0.562717562587485
17097,"바보야","강성옥","(주)씨타마운틴픽쳐스",2011-04-21,"다큐멘터리","전체관람가","다양성영화","예술영화","73분 0초","안성기","금동수","김형진",70,406,3414,4,"안성기,금동수,김형진",257,1185015.14285714,0.173132002701465,17097,-0.563966286639346,17097,-0.563966286639346,0,17097,-0.562763636830569
17014,"길","정인봉","(주)더블앤조이픽쳐스",2017-05-11,"드라마","12세이상관람가","다양성영화","예술,독립 영화","86분 52초","김혜자","송재호","허진",2,3,391,5,"김혜자,송재호,허진",1172,161566.5,-0.472788474253099,828682.5,-0.0517572013002383,661079.5,-0.15753506368207,0,17014,-0.562804756853967
16859,"잉투기","엄태화","CGV아트하우스",2013-11-14,"액션","15세이상관람가","다양성영화","예술영화","98분 55초","엄태구","류혜영","권율",2,8,1356,11,"엄태구,류혜영,권율",1472,744432.5,-0.104929190498936,16859,-0.564116493564322,82991,-0.522379164309862,0,263868.5,-0.440507614494774
16828,"명왕성","신수원","(주)싸이더스",2013-07-11,"드라마","15세이상관람가","다양성영화","예술,독립 영화","107분 19초","이다윗","성준","김꽃비",1,3,305,7,"이다윗,성준,김꽃비",1107,263902.333333333,-0.408202126186158,242262,-0.421859806545283,16340.3333333333,-0.564443835266373,0,18655,-0.561991769403419
