y,title,director,dist,date,country,genre,grade,type2,type3,time,main1,main2,main3,b_screen,b_play,b_count
135,인 더 블러드,존 스톡웰,브릿지웍스 엔터테인먼트(주),2014-10-01,미국,액션,청소년관람불가,상업영화,일반영화,107분 37초,지나 카라노,캠 지갠뎃,,,,
135,음란한 하숙집 여주인,나카오 타카오,(주)영화사폴,2014-04-17,일본,드라마,청소년관람불가,상업영화,일반영화,70분 35초,코토 사키,,,,,
135,우리들의 일기,임공삼,THE 픽쳐스,2017-06-01,한국,액션,청소년관람불가,다양성영화,"예술,독립 영화",94분 6초,윤성모(수호),신지훈(현수),정한비,1,3,343
135,오오키가의 즐거운 여행 : 신혼지옥편,혼다 류이치,(주)제이에이와이이엔터테인먼트,2014-08-29,일본,코미디,12세이상관람가,상업영화,일반영화,121분 58초,타케노우치 유타카,,,,,
135,여자전쟁: 이사 온 남자,송창수,TCO(주)더콘텐츠온,2016-10-17,한국,드라마,청소년관람불가,상업영화,일반영화,102분 40초,이해인,안석환,정은재(경미),,,
135,내 학생의 엄마,기대호,(주)영화사 사계절,2016-08-25,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,80분 35초,김왕용,성민아,유종해(경비원),,,
135,꿈꾸는 나비,이상화,굿픽처스,2016-08-12,한국,미스터리,청소년관람불가,상업영화,일반영화,89분 53초,김재록,강하리,성용원,,,
135,공즉시색 2,이리단,(주)영화사가을,2018-02-01,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,88분 0초,이채담,민도윤,도모세,,,
134,착한 형수,기대호,(주)영화사 사계절,2016-10-27,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,77분 37초,백세리,기대호,에릭,,,
134,이수아,손현우,(주)콘텐츠윙,2017-11-29,한국,드라마,청소년관람불가,다양성영화,"예술,독립 영화",105분 26초,조수하,김경윤,손현우(손우진),,,
134,여직원들 : 직장연애사,명석환,(주)영화사 사계절,2016-09-22,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,91분 54초,주예빈(희수),황아름(에필로그 녀),김대현,,,
134,스와핑 : 친구의 아내,홍성수,(주)영화사 사계절,2016-11-15,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,80분 56초,이채담,명석환,차영인,,,
134,새오빠,이상우,(주)영화사 사계절,2016-09-20,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,81분 0초,이상우,김명진,이상우(각본),,,
134,매춘 2016,이상우,(주)영화사 사계절,2016-11-24,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,79분 15초,백세리(수현),안소희(혜지),이상우,,,
133,탐정 당인: 차이나타운 살인사건,진사성,(주)누리픽쳐스,2018-03-08,중국,액션,15세이상관람가,상업영화,일반영화,135분 42초,왕보강(당인 역),류호연(진풍 역),,,,
133,코뿔소의 계절,바흐만 고바디,씨네그루(주)다우기술,2014-01-16,이란,드라마,청소년관람불가,다양성영화,예술영화,91분 50초,모니카 벨루치,베로즈 보소기,벨심 빌긴,,,
133,젊은 형부,박은호,(주)픽쳐레스크,2016-10-11,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,75분 1초,박주빈(미연),주예빈(시연),위지웅(태민),19,19,123
132,여자전쟁: 여자의 이유,송창수,TCO(주)더콘텐츠온,2017-01-17,한국,드라마,청소년관람불가,상업영화,일반영화,101분 56초,김세인(잎새),이재욱(봉철),윤영하,,,
132,스캔들 III,이동현,(주)케이알씨지,2017-03-29,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,78분 35초,박혜진(시연),최지안(간병인),최광래,,,
132,스캔들,이동현,(주)케이알씨지,2016-12-13,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,72분 33초,최광래,최광래,윤전추(각본),,,
132,맛있는 섹스 그리고 그 여자,이전,(주)케이알씨지,2017-04-28,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,84분 0초,구형민,조민식,이현권,,,
132,마법의 섬,월리엄 크리스티,(주)인스터피씨엠,2012-07-04,미국,공연,전체관람가,상업영화,일반영화,200분 0초,,,,,,
132,가래떡의 맛: 감독판,이전,(주)케이알씨지,2018-03-20,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,70분 8초,,,,,,
131,일본 엄마 2,김무원,(주)영화사 사계절,2017-11-02,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,80분 47초,조경훈,소영환(각본),박성완,1,1,2
131,여자들 : 섹스의 만족도,김부곤,(주)영화사가을,2017-10-12,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,71분 5초,박창훈(기과장),윤재,기대호(각본),,,
131,내 학생의 엄마 2,곽영근,(주)영화사가을,2017-11-09,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,70분 46초,최영택,이주안,기대호(각본),,,
131,거짓말 2018: 감독판,이전,(주)케이알씨지,2018-03-27,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,85분 24초,,,,,,
130,힐링메이트,신종걸,(주)아컴스튜디오,2014-11-12,한국,드라마,청소년관람불가,상업영화,일반영화,108분 56초,이유리(현지),이홍선(DJ),김미진(카페/클럽 손님들),,,
130,헤븐허스트,앤드류 C. 어린,(주)아컴스튜디오,2017-05-04,미국,공포(호러),청소년관람불가,상업영화,일반영화,84분 36초,,,,,,
130,플라이트 엑시던트,브래드 오스본,(주)아컴스튜디오,2016-03-17,미국,스릴러,12세이상관람가,상업영화,일반영화,93분 10초,안소니몽고메리,브리나 팔렌시아,,,,
130,퍼즐,나이토 에이스케,(주)아컴스튜디오,2014-09-18,일본,공포(호러),청소년관람불가,상업영화,일반영화,85분 25초,노무라 슈헤이,카호,,,,
130,카니발 - 피의 만찬,짐 미클,더컨텐츠콤(주),2014-03-27,미국,스릴러,청소년관람불가,상업영화,일반영화,103분 10초,빌 세이지,엠버 칠더스,줄리아 가너,,,
130,친구누나2,이리단,(주)영화사가을,2018-02-08,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,79분 29초,민도윤,,,,,
130,저주받은 집,닐스 팀,(주)아컴스튜디오,2015-10-19,미국,공포(호러),15세이상관람가,상업영화,일반영화,88분 16초,케이트 프렌치,스티븐 브랜드,스티브 행크스,,,
130,인시던트,아이작 에즈반,(주)아컴스튜디오,2016-05-30,멕시코,SF,15세이상관람가,상업영화,일반영화,100분 39초,라울 멘데즈,움베르토 부스토,네일레아 노빈드,,,
130,익스트림 타겟,데이비드R.L.,(주)아컴스튜디오,2016-05-10,스페인,액션,15세이상관람가,상업영화,일반영화,84분 0초,우나이 가르시아,미리암 까베자,,,,
130,유어 뷰티풀,바바라 톱소-로첸버그,(주)아컴스튜디오,2017-02-10,덴마크,드라마,12세이상관람가,상업영화,일반영화,109분 46초,,,,1,1,10
130,우리 선생님을 고발합니다,얀 흐레베이크,(주)아컴스튜디오,2017-02-13,슬로바키아,코미디,15세이상관람가,상업영화,일반영화,98분 44초,주자나 마우레리,,,,,
130,외출 2,곽영근,(주)영화사가을,2017-12-14,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,71분 5초,한석봉(기주),최영택,이주안,,,
130,완벽한 사육: 인간 사냥,마크 앳킨스,(주)아컴스튜디오,2015-11-19,미국,액션,15세이상관람가,상업영화,일반영화,88분 40초,다릴 한나,에드워드 펄롱,비니 존스,,,
130,엄마친구들,이리단,(주)영화사가을,2017-12-21,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,83분 37초,정철,소영환(각본),이지환,,,
130,엄마친구 4,채준우,(주)영화사 사계절,2018-01-04,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,76분 55초,,,,,,
130,얼라이브,제이슨 R. 구드,(주)아컴스튜디오,2017-04-03,캐나다,미스터리,12세이상관람가,상업영화,일반영화,88분 20초,제이미 밤버,마리 아브게로폴로스,,,,
130,스콜피온 인 러브,산티아고 잔노우,더컨텐츠콤(주),2014-03-21,스페인,액션,청소년관람불가,상업영화,일반영화,100분 13초,알렉스 곤잘레스,미구엘 앙겔 실베스트르,카를로스 바르뎀,,,
130,생존자들,피터 엥거트,(주)아컴스튜디오,2016-02-01,미국,액션,15세이상관람가,상업영화,일반영화,91분 56초,에드워드 펄롱,모니카 키나,,,,
130,살인 질주,크리스티안 E.크리스티안센,(주)아컴스튜디오,2015-04-23,덴마크,드라마,청소년관람불가,상업영화,일반영화,82분 22초,사이론 뵈른 멜빌,,,,,
130,브레이크 블레이드6: 결전의 시간,하바라 노부유시,(주)케이알씨지,2013-08-22,일본,애니메이션,전체관람가,상업영화,일반영화,52분 10초,호시 소이치로,사이토 치와,,,,
130,불륜 동창회,조태호,(주)영화사가을,2018-03-02,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,82분 53초,,,,,,
130,미친 줄리아,매튜 A. 브라운,(주)아컴스튜디오,2015-10-12,미국,공포(호러),청소년관람불가,상업영화,일반영화,95분 0초,애슐리 C. 윌리엄스,타히나 토지,잭 노즈워시,,,
130,미친 섹스,폴 슬레딴느,(주)아컴스튜디오,2015-03-09,노르웨이,공포(호러),청소년관람불가,상업영화,일반영화,75분 35초,크리스토퍼 조너,세실리 A. 모슬리,,,,
130,미저리: 엘리베이터 여자,마시모 코리또르,(주)아컴스튜디오,2015-11-05,이탈리아,드라마,15세이상관람가,상업영화,일반영화,92분 17초,제임스 팍스,캐롤라인 구달,버트 영,,,
130,미녀 파이터 : 그녀들의 전쟁,사카모토 코이치,(주)아컴스튜디오,2014-10-02,일본,액션,청소년관람불가,상업영화,일반영화,118분 0초,하가 유리아,타다 아사미,미사키 아야메,,,
130,무간지옥 - 아웃 오브 인페르노,"옥사이드 팽 천,대니 팽",더컨텐츠콤(주),2014-01-22,홍콩,드라마,12세이상관람가,상업영화,일반영화,107분 30초,유청운,고천락,이심결,,,
130,마이너클럽,이원우,(주)아컴스튜디오,2014-11-25,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,95분 22초,서영,이슬이(헬스녀),김민수(파이트),,,
130,라그나로크,미켈 브라에네 산데모세,(주)아컴스튜디오,2015-07-09,노르웨이,액션,12세이상관람가,상업영화,일반영화,91분 32초,팔 스베르 하겐,니콜라이 클레브 브로치,,,,
130,더 베일,아드리안 테너,(주)아컴스튜디오,2016-11-28,영국,스릴러,15세이상관람가,상업영화,일반영화,82분 14초,알렉산드라 에반스,,,,,
130,다크 바이 눈,"알란 레오나드,마이클 오플라허티",(주)아컴스튜디오,2015-12-21,아일랜드,드라마,12세이상관람가,상업영화,일반영화,81분 52초,패트릭 뷰캐넌,안소니 머피,,,,
130,뇌남,타키모토 토모유키,더컨텐츠콤(주),2014-02-27,일본,범죄,청소년관람불가,상업영화,일반영화,125분 15초,이쿠타 토마,마츠유키 야스코,에구치 요스케,,,
130,내 여친은 피규어,이시이 다카시,더컨텐츠콤(주),2013-10-24,일본,판타지,청소년관람불가,상업영화,일반영화,112분 0초,에모토 타스쿠,사사키 코코네,,,,
130,강력 범죄,존 밀턴 브랜턴,(주)아컴스튜디오,2016-02-11,미국,액션,15세이상관람가,상업영화,일반영화,98분 58초,크리스타나 로켄,숀 패트릭 프레너리,,,,
129,착한 엄마친구 2,김부곤,(주)영화사가을,2018-05-03,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,73분 52초,,,,,,
129,정사 : 캠퍼스 커플,임현태,(주)영화사가을,2018-06-22,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,72분 48초,,,,,,
129,정사 : 친구의 엄마 2,김부곤,(주)영화사가을,2018-04-19,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,70분 52초,,,,,,
129,정사 : 착한 며느리들,김부곤,(주)영화사가을,2018-01-25,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,71분 7초,,,,,,
129,이지머니 3,얀스 욘손,(주)소나무픽쳐스,2016-07-21,스웨덴,범죄,청소년관람불가,다양성영화,예술영화,127분 2초,마티아스 바레라,조엘 킨나만,,,,
129,여자 하숙집2,이리단,(주)영화사가을,2018-03-22,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,81분 54초,이채담,,,,,
129,엄마의 연애,임현태,(주)영화사가을,2018-05-29,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,78분 14초,,,,,,
129,애인 : 아내의 남자,임현태,(주)영화사가을,2018-06-21,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,71분 49초,,,,,,
129,새오빠2,조태호,(주)영화사가을,2018-04-05,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,70분 17초,,,,,,
129,새엄마 2,이리단,(주)영화사 사계절,2017-12-07,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,79분 50초,이수민(준석),정철,소영환(각본),,,
129,사촌 누나,조태호,(주)영화사가을,2018-03-08,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,74분 15초,,,,,,
129,비뇨기과 여의사들,조태호,(주)영화사가을,2018-02-22,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,72분 0초,,,,,,
129,바람난 여자들2,조태호,(주)영화사가을,2018-04-24,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,70분 50초,,,,,,
129,밀애 : 친구엄마,김부곤,(주)영화사가을,2018-02-27,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,71분 1초,,,,,,
129,미용실 : 특별한 서비스 2,조태호,(주)영화사가을,2018-02-13,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,72분 25초,,,,,,
129,룸싸롱 여대생들,조태호,(주)영화사가을,2018-03-29,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,72분 39초,,,,,,
129,내 친구 엄마,이리단,(주)영화사가을,2018-03-15,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,80분 4초,,,,,,
129,3분 파트너,박주영,스마일컨텐츠,2017-08-17,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,78분 27초,유리(주경리),이승훈(제작이사/PD),송병구( 각본),,,
128,하숙집 여자들,조태호,(주)영화사가을,2018-06-26,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,71분 52초,,,,,,
