y,title,director,dist,date,country,genre,grade,type2,type3,time,main1,main2,main3,b_screen,b_play,b_count,month,first_count
446664,빅쇼트,아담 맥케이,롯데쇼핑㈜롯데엔터테인먼트,2016-01-21,미국,드라마,청소년관람불가,상업영화,일반영화,130분 7초,크리스찬 베일,스티브 카렐,라이언 고슬링,2,6,1356,1,27454
445009,헌츠맨: 윈터스 워,세딕 니콜라스 트로얀,유니버설픽쳐스인터내셔널 코리아(유),2016-04-13,미국,액션,12세이상관람가,상업영화,일반영화,113분 57초,크리스 헴스워스,샤를리즈 테론,에밀리 블런트,2,2,498,4,111569
444045,익스펜더블 2,사이먼 웨스트,롯데쇼핑㈜롯데엔터테인먼트,2012-09-06,미국,액션,15세이상관람가,상업영화,일반영화,100분 0초,실베스터 스탤론,브루스 윌리스,아놀드 슈왈제네거,7,11,2357,9,35456
443889,밀레니엄 : 여자를 증오한 남자들,데이빗 핀처,한국소니픽쳐스릴리징브에나비스타영화㈜,2012-01-11,미국,스릴러,청소년관람불가,상업영화,일반영화,157분 0초,다니엘 크레이그,루니 마라,NA,12,15,546,1,11033
435201,시즌 오브 더 위치: 마녀 호송단,도미닉 세나,(주)넥스트엔터테인먼트월드(NEW),2011-01-13,미국,어드벤처,15세이상관람가,상업영화,일반영화,94분 0초,니콜라스 케이지,론 펄먼,크리스토퍼 리,3,8,456,1,30959
428896,랭고,고어 버빈스키,씨제이이앤엠(주),2011-03-03,미국,애니메이션,전체관람가,상업영화,일반영화,104분 0초,조니 뎁,NA,NA,4,11,1833,3,14312
427764,스머프: 비밀의 숲,캘리 애스버리,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-04-28,미국,애니메이션,전체관람가,상업영화,일반영화,89분 39초,데미 로바토,레인 윌슨,조 맨가니엘로,4,9,1556,4,9077
424041,다이버전트,닐 버거,롯데쇼핑㈜롯데엔터테인먼트,2014-04-16,미국,SF,15세이상관람가,상업영화,일반영화,139분 43초,쉐일린 우들리,케이트 윈슬렛,테오 제임스,9,24,4068,4,30913
401541,아메리칸 메이드,더그 라이만,유니버설픽쳐스인터내셔널 코리아(유),2017-09-14,미국,범죄,15세이상관람가,상업영화,일반영화,114분 46초,톰 크루즈,도널 글리슨,사라 라이트,2,3,510,9,49188
400329,닌자터틀,조나단 리브스만,씨제이이앤엠(주),2014-08-28,미국,액션,12세이상관람가,상업영화,일반영화,101분 9초,메간 폭스,윌리엄 피츠너,앨런 리치슨,18,52,6242,8,48055
399667,판타스틱 4,조쉬 트랭크,이십세기폭스코리아(주),2015-08-20,미국,액션,12세이상관람가,상업영화,일반영화,100분 0초,마일즈 텔러,케이트 마라,제이미 벨,5,7,2035,8,63458
387795,피터 래빗,윌 글럭,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2018-05-16,미국,애니메이션,전체관람가,상업영화,일반영화,94분 34초,도널 글리슨,로즈 번,샘 닐,6,8,1817,5,4019
387527,론 레인저,고어 버빈스키,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-07-04,미국,액션,15세이상관람가,상업영화,일반영화,149분 21초,조니 뎁,아미 해머,헬레나 본햄 카터,2,4,1216,7,42702
385552,천재 강아지 미스터 피바디,롭 민코프,씨제이이앤엠(주),2014-04-24,미국,애니메이션,전체관람가,상업영화,일반영화,92분 25초,티 버렐,맥스 찰스,에리얼 윈터,15,38,5520,4,3695
384789,언더 워터,자움 콜렛 세라,유니버설픽쳐스인터내셔널 코리아(유),2016-07-13,미국,공포(호러),15세이상관람가,상업영화,일반영화,86분 11초,블레이크 라이블리,오스카 제나다,NA,1,1,274,7,29167
383862,크로니클,조쉬 트랭크,이십세기폭스코리아(주),2012-03-15,미국,액션,15세이상관람가,상업영화,일반영화,84분 0초,데인 드한,알렉스 러셀,마이클 B. 조던,9,24,4376,3,31489
378729,스토커,박찬욱,이십세기폭스코리아(주),2013-02-28,미국,드라마,청소년관람불가,상업영화,일반영화,99분 0초,미아 와시코브스카,매튜 구드,니콜 키드먼,282,832,24277,2,50954
373344,컨트롤러,조지 놀피,유니버설픽쳐스인터내셔널 코리아(유),2011-03-03,미국,스릴러,12세이상관람가,상업영화,일반영화,105분 0초,맷 데이먼,에밀리 블런트,NA,246,439,33436,3,30540
364415,그레이의 50가지 그림자,샘 테일러-존슨,유니버설픽쳐스인터내셔널 코리아(유),2015-02-26,미국,드라마,청소년관람불가,상업영화,일반영화,125분 13초,제이미 도넌,다코타 존슨,제니퍼 엘,438,1207,39769,2,45653
360556,홈,팀 존슨,씨제이이앤엠(주),2015-05-21,미국,애니메이션,전체관람가,상업영화,일반영화,93분 41초,짐 파슨스,리한나,제니퍼 로페즈,6,14,3106,5,6632
356976,클로버필드 10번지,댄 트라첸버그,롯데쇼핑㈜롯데엔터테인먼트,2016-04-07,미국,미스터리,15세이상관람가,상업영화,일반영화,103분 28초,메리 엘리자베스 윈스티드,존 굿맨,존 갤러거 주니어,497,1489,20421,4,33023
355913,어쌔신 크리드,저스틴 커젤,이십세기폭스코리아(주),2017-01-11,미국,액션,15세이상관람가,상업영화,일반영화,115분 39초,마이클 패스벤더,마리옹 꼬띠아르,아리안 라베드,1,3,1014,1,60851
354601,플립,롭 라이너,(주)팝엔터테인먼트,2017-07-12,미국,드라마,12세이상관람가,상업영화,일반영화,89분 43초,매들린 캐롤,캘런 맥오리피,NA,2,8,982,7,14315
351555,미드나잇 인 파리,우디 알렌,"(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트",2012-07-05,미국,코미디,15세이상관람가,다양성영화,예술영화,94분 0초,오웬 윌슨,마리온 꼬띨라르,레이첼 맥아담스,6,28,4717,7,13947
351091,그녀,스파이크 존즈,유니버설픽쳐스인터내셔널 코리아(유),2014-05-22,미국,드라마,청소년관람불가,다양성영화,예술영화,126분 3초,호아킨 피닉스,스칼렛 요한슨,에이미 아담스,16,20,2149,5,8390
350563,오즈 그레이트 앤드 파워풀,샘 레이미,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-03-07,미국,판타지,전체관람가,상업영화,일반영화,130분 0초,제임스 프랭코,미쉘 윌리엄스,레이첼 와이즈,1,1,397,3,19337
344876,링컨: 뱀파이어 헌터,티무르 베크맘베토브,이십세기폭스코리아(주),2012-08-30,미국,액션,청소년관람불가,상업영화,일반영화,105분 0초,벤자민 워커,도미닉 쿠퍼,루퍼스 스웰,5,7,1985,8,46858
344766,아메리칸 스나이퍼,클린트 이스트우드,워너브러더스 코리아(주),2015-01-14,미국,액션,청소년관람불가,상업영화,일반영화,132분 29초,브래들리 쿠퍼,시에나 밀러,NA,3,6,2549,1,19229
341882,숲속으로,롭 마샬,월트디즈니컴퍼니코리아(주),2014-12-24,미국,뮤지컬,전체관람가,상업영화,일반영화,124분 35초,메릴 스트립,조니 뎁,에밀리 블런트,5,7,1225,12,55379
332180,에베레스트,발타자르 코루마쿠르,유니버설픽쳐스인터내셔널 코리아(유),2015-09-24,미국,어드벤처,12세이상관람가,상업영화,일반영화,121분 14초,제이슨 클락,조슈 브롤린,키이라 나이틀리,2,7,2602,9,25680
331877,위자: 저주의 시작,마이크 플래너건,유니버설픽쳐스인터내셔널 코리아(유),2016-11-09,미국,공포(호러),12세이상관람가,상업영화,일반영화,98분 56초,엘리자베스 리저,애너리즈 바쏘,헨리 토마스,1,1,149,11,24843
329029,선 오브 갓,크리스토퍼 스펜서,(주)프레인글로벌,2014-04-10,미국,드라마,12세이상관람가,상업영화,일반영화,137분 52초,디오고 모르가도,세바스찬 냅,다윈 쇼,174,427,8122,4,19897
327612,링컨 차를 타는 변호사,브래드 퍼맨,씨너스엔터테인먼트(주),2011-06-16,미국,범죄,15세이상관람가,상업영화,일반영화,118분 0초,라이언 필립,매튜 매커너히,조쉬 루카스,11,30,4915,6,13118
327591,잭 라이언 : 코드네임 쉐도우,케네스 브래너,씨제이이앤엠(주),2014-01-16,미국,액션,12세이상관람가,상업영화,일반영화,105분 23초,크리스 파인,키이라 나이틀리,케빈 코스트너,22,26,899,1,42588
325016,스폰지밥 3D,폴 티비트,씨제이이앤엠(주),2015-02-18,미국,애니메이션,전체관람가,상업영화,일반영화,92분 26초,안토니오 반데라스,클랜시 브라운,톰 케니,3,5,870,2,32216
321550,옥자,봉준호,(주)넥스트엔터테인먼트월드(NEW),2017-06-29,미국,어드벤처,12세이상관람가,상업영화,일반영화,120분 22초,틸다 스윈튼,제이크 질렌할,폴 다노,8,16,5080,6,23137
321018,블레이드 러너 2049,드니 빌뇌브,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-10-12,미국,SF,15세이상관람가,상업영화,일반영화,163분 14초,라이언 고슬링,해리슨 포드,아나 디 아르마스,155,464,30516,10,35745
320353,아기배달부 스토크,"니콜라스 스톨러,더그 스윗랜드",워너브러더스 코리아(주),2016-12-07,미국,애니메이션,전체관람가,상업영화,일반영화,86분 50초,앤디 샘버그,켈시 그래머,제니퍼 애니스턴,10,16,3805,12,6569
315321,캐롤,토드 헤인즈,CGV아트하우스,2016-02-04,미국,드라마,청소년관람불가,다양성영화,예술영화,118분 6초,케이트 블란쳇,루니 마라,카일 챈들러,22,31,4342,2,13134
311456,비행기 2: 소방구조대,로버츠 개너웨이,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-08-13,미국,애니메이션,전체관람가,상업영화,일반영화,83분 30초,데인 쿡,에드 해리스,줄리 보웬,6,8,2103,8,12398
310701,트루스 오어 데어,제프 와드로,유니버설픽쳐스인터내셔널 코리아(유),2018-05-22,미국,공포(호러),15세이상관람가,상업영화,일반영화,99분 58초,루시 헤일,타일러 포시,바이올렛 빈,1,1,200,5,54911
309729,주피터 어센딩,"라나 워쇼스키,앤디 워쇼스키",워너브러더스 코리아(주),2015-02-05,미국,SF,12세이상관람가,상업영화,일반영화,127분 22초,밀라 쿠니스,채닝 테이텀,숀 빈,2,3,699,2,44373
298983,프랑켄슈타인: 불멸의 영웅,스튜어트 베티,(주)쇼박스,2014-02-06,미국,액션,12세이상관람가,상업영화,일반영화,92분 35초,아론 에크하트,빌 나이,미란다 오토,4,5,1050,2,43029
298298,오즈의 마법사: 돌아온 도로시,"윌 핀,댄 세인트 피에르",(주)박수엔터테인먼트,2015-02-12,미국,애니메이션,전체관람가,다양성영화,예술영화,91분 53초,레아 미셸,패트릭 스튜어트,휴 댄시,11,19,3208,2,11579
297944,스포트라이트,토마스 맥카시,(주)팝엔터테인먼트,2016-02-24,미국,드라마,15세이상관람가,상업영화,일반영화,128분 46초,마이클 키튼,마크 러팔로,레이첼 맥아담스,17,32,4000,2,21951
297356,구스범스,롭 레터맨,유니버설픽쳐스인터내셔널 코리아(유),2016-01-14,미국,액션,12세이상관람가,상업영화,일반영화,103분 12초,잭 블랙,딜런 미네트,오데야 러쉬,19,74,11669,1,26744
297025,로렉스,"크리스 리노드,카일 발다",유니버설픽쳐스인터내셔널 코리아(유),2012-05-03,미국,애니메이션,전체관람가,상업영화,일반영화,86분 0초,대니 드비토,잭 에프런,에드 헬름스,3,6,1341,5,5348
294320,포인트 브레이크,에릭슨 코어,"(주)시네마서비스,(주)나이너스엔터테인먼트",2016-01-07,미국,범죄,15세이상관람가,상업영화,일반영화,113분 41초,루크 브레이시,에드가 라미레즈,테레사 팔머,1,4,1534,1,32809
292655,이스케이프 플랜,미카엘 하프스트롬,판씨네마(주),2013-12-05,미국,액션,청소년관람불가,상업영화,일반영화,115분 29초,실베스터 스탤론,아놀드 슈왈제네거,제임스 카비젤,7,10,1960,12,18880
292217,더 그레이,조 카나한,(주)팝파트너스,2012-02-16,미국,액션,15세이상관람가,상업영화,일반영화,116분 0초,리암 니슨,더못 멀로니,NA,2,2,260,2,32199
289645,앨빈과 슈퍼밴드: 악동 어드벤처,월트 벡커,이십세기폭스코리아(주),2016-02-04,미국,애니메이션,전체관람가,상업영화,일반영화,91분 52초,저스틴 롱,제이슨 리,매튜 그레이 구블러,5,14,2854,2,8575
289534,런 올 나이트,자움 콜렛 세라,워너브러더스 코리아(주),2015-03-19,미국,액션,청소년관람불가,상업영화,일반영화,115분 14초,리암 니슨,조엘 킨나만,에드 해리스,6,7,1401,3,27969
282662,인서전트,로베르트 슈벤트케,롯데쇼핑㈜롯데엔터테인먼트,2015-03-25,미국,SF,15세이상관람가,상업영화,일반영화,119분 2초,쉐일린 우들리,테오 제임스,케이트 윈슬렛,10,11,2448,3,35995
279488,오큘러스,마이크 플래너건,씨네그루(주)다우기술,2014-05-29,미국,미스터리,15세이상관람가,상업영화,일반영화,102분 45초,카렌 길런,브렌튼 스웨이츠,케이티 색호프,6,12,2539,5,25027
278015,사랑에 대한 모든 것,제임스 마쉬,유니버설픽쳐스인터내셔널 코리아(유),2014-12-10,미국,멜로/로맨스,12세이상관람가,상업영화,일반영화,123분 24초,에디 레드메인,펠리시티 존스,NA,3,4,765,12,31139
276379,존 윅 - 리로드,채드 스타헬스키,(주)제이앤씨미디어그룹,2017-02-22,미국,액션,청소년관람불가,상업영화,일반영화,122분 12초,키아누 리브스,이안 맥쉐인,루비 로즈,4,9,1673,2,40988
276334,우리는 동물원을 샀다,카메론 크로우,이십세기폭스코리아(주),2012-01-18,미국,가족,전체관람가,상업영화,일반영화,124분 0초,맷 데이먼,스칼렛 요한슨,NA,20,20,2863,1,11972
269510,헨젤과 그레텔: 마녀 사냥꾼 3D,토미 위르콜라,씨제이이앤엠(주),2013-02-14,미국,액션,청소년관람불가,상업영화,일반영화,87분 0초,제레미 레너,젬마 아터튼,팜케 얀센,2,3,774,2,38390
269157,상하이,미카엘 하프스트롬,(주)넥스트엔터테인먼트월드(NEW),2011-01-27,미국,드라마,15세이상관람가,상업영화,일반영화,103분 0초,공리,주윤발,존 쿠삭,3,4,1466,1,15462
267373,파이스토리 : 악당상어 소탕작전,"마크 A.Z. 디페,박태동",(주)에스비에스콘텐츠허브,2013-01-10,미국,애니메이션,전체관람가,상업영화,일반영화,80분 0초,드레이크 벨,앤디 딕,김병만,18,60,3334,1,17900
266574,19곰 테드,세스 맥팔레인,유니버설픽쳐스인터내셔널 코리아(유),2012-09-27,미국,코미디,청소년관람불가,상업영화,일반영화,106분 0초,마크 월버그,밀라 쿠니스,세스 맥팔레인,2,3,800,9,16024
266389,백 투 더 비기닝,딘 이스라엘리트,롯데쇼핑㈜롯데엔터테인먼트,2015-02-26,미국,SF,15세이상관람가,상업영화,일반영화,106분 3초,조니 웨스턴,소피아 블랙 디엘리아,샘 러너,321,858,21421,2,36522
265744,투모로우랜드,브래드 버드,월트디즈니컴퍼니코리아(주),2015-05-27,미국,액션,12세이상관람가,상업영화,일반영화,129분 52초,조지 클루니,휴 로리,브릿 로버트슨,1,2,607,5,22850
260721,스파이 브릿지,스티븐 스필버그,이십세기폭스코리아(주),2015-11-05,미국,스릴러,12세이상관람가,상업영화,일반영화,141분 10초,톰 행크스,마크 라이런스,오스틴 스토웰,62,82,6332,11,18404
260144,장고:분노의 추적자,쿠엔틴 타란티노,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-03-21,미국,서부극(웨스턴),청소년관람불가,상업영화,일반영화,165분 0초,레오나르도 디카프리오,제이미 폭스,크리스토프 왈츠,5,9,2436,3,21879
259957,원더,스티븐 크보스키,CGV아트하우스,2017-12-27,미국,드라마,전체관람가,다양성영화,예술영화,113분 18초,줄리아 로버츠,오웬 윌슨,제이콥 트렘블레이,17,39,4455,12,12864
257193,파이널 데스티네이션5,스티븐 쿼일,워너브러더스 코리아(주),2011-09-08,미국,공포(호러),청소년관람불가,상업영화,일반영화,92분 0초,데이비드 코에너,NA,NA,162,652,10351,9,12613
256475,언브로큰,안젤리나 졸리,유니버설픽쳐스인터내셔널 코리아(유),2015-01-07,미국,액션,15세이상관람가,상업영화,일반영화,137분 23초,잭 오코넬,도널 글리슨,가렛 헤드룬드,1,1,326,1,26707
256346,카우보이 & 에이리언,존 파브로,씨제이이앤엠(주),2011-08-11,미국,액션,15세이상관람가,상업영화,일반영화,118분 0초,다니엘 크레이그,해리슨 포드,올리비아 와일드,2,2,414,8,33899
252444,노벰버 맨,로저 도널드슨,롯데쇼핑㈜롯데엔터테인먼트,2014-10-16,미국,액션,15세이상관람가,상업영화,일반영화,101분 52초,피어스 브로스넌,올가 쿠릴렌코,루크 브레이시,9,10,2345,10,29734
242707,툼스톤,스콧 프랭크,(주)인벤트스톤,2014-09-18,미국,액션,청소년관람불가,상업영화,일반영화,113분 35초,리암 니슨,보이드 홀브룩,NA,3,4,789,9,25970
241514,캡틴 필립스,폴 그린그래스,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-10-23,미국,액션,15세이상관람가,상업영화,일반영화,133분 53초,톰 행크스,캐서린 키너,NA,169,609,15483,10,19778
239483,서약,마이클 수치,한국소니픽쳐스릴리징브에나비스타영화㈜,2012-03-14,미국,드라마,15세이상관람가,상업영화,일반영화,104분 0초,레이첼 맥아덤즈,채닝 테이텀,NA,6,6,1100,3,37219
238257,하늘을 걷는 남자,로버트 저메키스,유니버설픽쳐스인터내셔널 코리아(유),2015-10-28,미국,드라마,12세이상관람가,상업영화,일반영화,123분 0초,조셉 고든 레빗,벤 킹슬리,샬롯 르 본,1,3,854,10,19675
236129,레고 무비,"필 로드,크리스 밀러",워너브러더스 코리아(주),2014-02-06,미국,애니메이션,전체관람가,상업영화,일반영화,100분 26초,윌 페렐,리암 니슨,엘리자베스 뱅크스,1,2,714,2,6583
235207,닌자터틀 : 어둠의 히어로,데이브 그린,롯데쇼핑㈜롯데엔터테인먼트,2016-06-16,미국,액션,12세이상관람가,상업영화,일반영화,112분 3초,메간 폭스,스티븐 아멜,로라 린니,3,10,2202,6,27009
233563,비행기,클레이 홀,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-12-19,미국,애니메이션,전체관람가,상업영화,일반영화,91분 47초,발 킬머,테리 해처,세드릭 더 엔터테이너,6,7,2003,12,10897
233283,드림 쏭,애쉬 브래넌,(주)이수C&E,2016-09-14,미국,애니메이션,전체관람가,다양성영화,예술영화,89분 31초,J.K. 시몬스,루크 윌슨,에디 이자드,12,46,8093,9,19694
229346,아이 필 프리티,아비 콘,(주)홈초이스,2018-06-06,미국,코미디,15세이상관람가,상업영화,일반영화,109분 58초,에이미 슈머,미쉘 윌리엄스,NA,24,42,1582,6,25708
228899,컨테이젼,스티븐 소더버그,워너브러더스 코리아(주),2011-09-22,미국,액션,12세이상관람가,상업영화,일반영화,103분 0초,맷 데이먼,기네스 팰트로우,NA,2,3,0,9,24292
228539,쓰리데이즈 투 킬,맥지,롯데쇼핑㈜롯데엔터테인먼트,2014-04-03,미국,액션,15세이상관람가,상업영화,일반영화,115분 49초,케빈 코스트너,엠버 허드,헤일리 스테인펠드,11,21,4681,4,22745
228090,캐빈 인 더 우즈,드류 고다드,롯데쇼핑㈜롯데엔터테인먼트,2012-06-28,미국,공포(호러),청소년관람불가,상업영화,일반영화,95분 0초,크리스 헴스워스,크리스틴 코놀리,안나 허치슨,15,164,8118,6,23403
225146,잡스,조슈아 마이클 스턴,(주)넥스트엔터테인먼트월드(NEW),2013-08-29,미국,드라마,12세이상관람가,상업영화,일반영화,127분 22초,애쉬튼 커처,조시 게드,더못 멀로니,8,11,2768,8,33062
223740,12 솔져스,니콜라이 퓰시,(주)제이앤씨미디어그룹,2018-01-31,미국,액션,15세이상관람가,다양성영화,예술영화,130분 6초,크리스 헴스워스,마이클 섀넌,마이클 페나,18,26,3420,1,25712
222953,알파 앤 오메가,"안소니 벨,벤 글럭",(주)넥스트엔터테인먼트월드(NEW),2011-02-24,미국,애니메이션,전체관람가,상업영화,일반영화,88분 0초,헤이든 파네티어,저스틴 롱,박규리,3,6,1419,2,18922
221327,헤라클레스 : 레전드 비긴즈,레니 할린,(주)넥스트엔터테인먼트월드(NEW),2014-04-10,미국,액션,15세이상관람가,상업영화,일반영화,98분 56초,켈란 루츠,스콧 앳킨스,NA,7,8,1081,4,26897
219678,언프렌디드: 친구삭제,레오 가브리아제,유니버설픽쳐스인터내셔널 코리아(유),2015-05-07,미국,공포(호러),15세이상관람가,상업영화,일반영화,82분 35초,샐리 헤닝,모세 제이콥 스톰,윌 펠츠,1,2,532,5,21884
217785,50가지 그림자: 해방,제임스 폴리,유니버설픽쳐스인터내셔널 코리아(유),2018-02-21,미국,드라마,청소년관람불가,상업영화,일반영화,105분 20초,다코타 존슨,제이미 도넌,NA,2,2,341,2,21009
217077,메카닉,사이먼 웨스트,씨너스엔터테인먼트(주),2011-02-24,미국,드라마,청소년관람불가,상업영화,일반영화,92분 0초,제이슨 스타뎀,벤 포스터,NA,3,12,824,2,19805
214949,허리케인 하이스트,롭 코헨,(주)넥스트엔터테인먼트월드(NEW),2018-03-14,미국,액션,15세이상관람가,상업영화,일반영화,102분 50초,토비 켑벨,매기 그레이스,NA,5,10,1232,3,18997
214003,독수리 에디,덱스터 플레처,이십세기폭스코리아(주),2016-04-07,미국,드라마,12세이상관람가,상업영화,일반영화,106분 0초,태런 에저튼,휴 잭맨,폴 레이놀즈,43,140,15058,4,16644
213986,한 솔로: 스타워즈 스토리,론 하워드,월트디즈니컴퍼니코리아 유한책임회사,2018-05-24,미국,액션,12세이상관람가,상업영화,일반영화,135분 0초,엘든 이렌리치,에밀리아 클라크,폴 베타니,1,2,1074,5,19176
208912,한나,조 라이트,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-04-14,미국,액션,15세이상관람가,상업영화,일반영화,110분 0초,시얼샤 로넌,케이트 블란쳇,에릭 바나,3,3,500,4,23012
204742,버드맨,알레한드로 곤잘레스 이냐리투,이십세기폭스코리아(주),2015-03-05,미국,코미디,청소년관람불가,상업영화,일반영화,119분 12초,마이클 키튼,에드워드 노튼,엠마 스톤,1,8,1800,3,20555
203476,비포 미드나잇,리차드 링클레이터,(주)팝엔터테인먼트,2013-05-22,미국,드라마,청소년관람불가,상업영화,일반영화,108분 36초,에단 호크,줄리 델피,샤무스 데이비 피츠패트릭,22,29,4002,5,9725
203221,어쌔신: 더 비기닝,마이클 쿠에스타,(주)이수C&E,2017-12-07,미국,액션,15세이상관람가,상업영화,일반영화,111분 29초,딜런 오브라이언,테일러 키취,마이클 키튼,8,8,2323,12,31793
202805,원 데이,론 쉐르픽,(주)팝파트너스,2012-12-13,미국,드라마,15세이상관람가,다양성영화,예술영화,107분 0초,앤 해서웨이,짐 스터게스,NA,8,28,5261,12,18480
202148,굿모닝 에브리원,로저 미첼,씨제이이앤엠(주),2011-03-17,미국,드라마,15세이상관람가,상업영화,일반영화,107분 0초,레이첼 맥아덤즈,해리슨 포드,다이안 키튼,7,23,3884,3,9425
200038,언더월드 4: 어웨이크닝,"만스 말린드,비욘 스테인",한국소니픽쳐스릴리징브에나비스타영화㈜,2012-02-22,미국,액션,청소년관람불가,상업영화,일반영화,88분 0초,케이트 베킨세일,테오 제임스,인디아 아이슬리,3,4,614,2,18357
197238,스누피: 더 피너츠 무비,스티브 마티노,이십세기폭스코리아(주),2015-12-24,미국,애니메이션,전체관람가,상업영화,일반영화,93분 1초,NA,NA,NA,8,24,4991,12,11200
195933,그린 호넷,미셸 공드리,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-01-27,미국,드라마,15세이상관람가,상업영화,일반영화,118분 0초,세스 로건,카메론 디아즈,주걸륜,8,14,3485,1,12932
192726,덤 앤 더머 투,"바비 패럴리,피터 패럴리",씨네그루(주)다우기술,2014-11-27,미국,코미디,15세이상관람가,상업영화,일반영화,108분 51초,짐 캐리,제프 다니엘스,토미 스나이더,216,471,12013,11,20011
191783,쥴리의 육지 대모험,구 안 호,(주)싸이더스,2011-09-08,미국,애니메이션,전체관람가,상업영화,일반영화,84분 0초,김병만,류담,이영아,3,4,37,9,1308
190893,보이후드,리차드 링클레이터,유니버설픽쳐스인터내셔널 코리아(유),2014-10-23,미국,드라마,15세이상관람가,다양성영화,예술영화,165분 36초,엘라 콜트레인,에단 호크,패트리시아 아퀘트,16,20,2053,10,5083
189620,50가지 그림자: 심연,제임스 폴리,유니버설픽쳐스인터내셔널 코리아(유),2017-02-09,미국,드라마,청소년관람불가,상업영화,일반영화,118분 4초,제이미 도넌,다코타 존슨,NA,3,6,159,2,24738
186460,프리즈너스,드니 빌뇌브,"(주)넥스트엔터테인먼트월드(NEW),판씨네마(주)",2013-10-02,미국,범죄,청소년관람불가,상업영화,일반영화,153분 0초,휴 잭맨,제이크 질렌할,NA,9,16,3091,10,24147
185960,팬,조 라이트,워너브러더스 코리아(주),2015-10-08,미국,판타지,전체관람가,상업영화,일반영화,111분 21초,휴 잭맨,가렛 헤드룬드,루니 마라,14,17,2276,10,15998
185080,더 셰프,존 웰스,(주)이수C&E,2015-11-05,미국,드라마,15세이상관람가,상업영화,일반영화,101분 4초,브래들리 쿠퍼,시에나 밀러,오마 사이,9,21,3599,11,19128
180661,백악관 최후의 날,안톤 후쿠아,씨너스엔터테인먼트(주),2013-06-05,미국,액션,청소년관람불가,상업영화,일반영화,119분 6초,제라드 버틀러,모건 프리먼,아론 에크하트,3,6,1328,6,19058
180486,로마 위드 러브,우디 알렌,(주)나이너스엔터테인먼트,2013-04-18,미국,코미디,청소년관람불가,다양성영화,예술영화,111분 0초,알렉 볼드윈,엘렌 페이지,제시 아이젠버그,13,38,3857,4,9514
180332,127시간,대니 보일,이십세기폭스코리아(주),2011-02-17,미국,드라마,15세이상관람가,상업영화,일반영화,93분 0초,제임스 프랭코,NA,NA,130,377,20043,2,19091
177601,핵소 고지,멜 깁슨,판씨네마(주),2017-02-22,미국,드라마,15세이상관람가,상업영화,일반영화,138분 54초,앤드류 가필드,샘 워싱턴,휴고 위빙,18,78,8231,2,23123
177483,문라이트,배리 젠킨스,CGV아트하우스,2017-02-22,미국,드라마,15세이상관람가,다양성영화,예술영화,110분 54초,트레반트 로즈,앙드레 홀랜드,나오미 해리스,20,55,4697,2,7923
175146,부활,케빈 레이놀즈,유니버설픽쳐스인터내셔널 코리아(유),2016-03-17,미국,드라마,12세이상관람가,상업영화,일반영화,107분 29초,조셉 파인즈,톰 펠튼,NA,3,4,937,3,4413
174223,유전,아리 애스터,(주)팝엔터테인먼트,2018-06-07,미국,공포(호러),15세이상관람가,상업영화,일반영화,127분 32초,토니 콜렛,가브리엘 번,알렉스 울프,4,8,1186,6,17859
173678,론 서바이버,피터 버그,유니버설픽쳐스인터내셔널 코리아(유),2014-04-02,미국,액션,15세이상관람가,상업영화,일반영화,121분 14초,마크 월버그,테일러 키취,에밀 허쉬,116,417,16933,4,10300
171577,조이,데이빗 O. 러셀,이십세기폭스코리아(주),2016-03-10,미국,코미디,12세이상관람가,상업영화,일반영화,124분 5초,제니퍼 로렌스,브래들리 쿠퍼,로버트 드니로,8,21,4455,3,16799
170796,예수는 역사다,존 건,(재)CBS,2017-07-13,미국,드라마,전체관람가,다양성영화,예술영화,113분 14초,마이크 보겔,에리카 크리스틴슨,페이 더너웨이,8,50,6025,7,7960
170647,19곰 테드 2,세스 맥팔레인,유니버설픽쳐스인터내셔널 코리아(유),2015-06-25,미국,코미디,청소년관람불가,상업영화,일반영화,115분 22초,마크 월버그,세스 맥팔레인,아만다 사이프리드,1,1,135,6,18211
169138,라스트베가스,존 터틀타웁,(주)나이너스엔터테인먼트,2014-05-08,미국,코미디,15세이상관람가,상업영화,일반영화,104분 52초,마이클 더글라스,로버트 드니로,모건 프리먼,30,118,10375,5,13495
165123,킬러 엘리트,개리 맥켄드리,에스케이텔레콤(주),2011-09-22,미국,스릴러,청소년관람불가,상업영화,일반영화,116분 0초,로버트 드니로,클라이브 오웬,제이슨 스타뎀,17,21,5505,9,16920
