"y","title","director","dist","date","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","first_count","actor","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor2","dist_factor1","dir_to_m","dir_to_s"
4968687,"인사이드 아웃","피트 닥터","월트디즈니컴퍼니코리아(주)",2015-07-09,"애니메이션","전체관람가","상업영화","일반영화","101분 41초","다이안 레인","에이미 포엘러","카일 맥라클란",2,12,2534,7,68222,"다이안 레인,에이미 포엘러,카일 맥라클란",1715485.33333333,0.992660159159553,4968687,4.05586129126519,4968687,4.05586129126519,1,0,4968687,3.67082836729981
59881,"더 퍼지 : 거리의 반란","제임스 드모나코","유니버설픽쳐스인터내셔널 코리아(유)",2014-08-27,"공포(호러)","청소년관람불가","상업영화","일반영화","103분 29초","프랭크 그릴로","자크 길포드","키엘 산체스",10,30,6909,8,12045,"프랭크 그릴로,자크 길포드,키엘 산체스",50200,-0.575365570881443,59881,-0.566249981625551,59881,-0.566249981625551,0,0,98503.5,-0.463768989581285
1926201,"컨저링 2","제임스 완","워너브러더스 코리아(주)",2016-06-09,"공포(호러)","15세이상관람가","상업영화","일반영화","131분 2초","베라 파미가","패트릭 윌슨","프란카 포텐테",4,12,2628,6,73335,"베라 파미가,패트릭 윌슨,프란카 포텐테",1822086.66666667,1.09303553038123,2094479.5,1.34951948709181,1926201,1.1910691527671,1,0,2478839,1.55704375120974
1219637,"토탈 리콜","렌 와이즈먼","한국소니픽쳐스릴리징브에나비스타영화㈜",2012-08-15,"SF","15세이상관람가","상업영화","일반영화","118분 0초","콜린 파렐","케이트 베킨세일","제시카 비엘",14,49,7450,8,250229,"콜린 파렐,케이트 베킨세일,제시카 비엘",1186583.2,0.494648114532823,380240.75,-0.264600576076532,1219637,0.525771434866092,1,0,1219637,0.488029973601695
19933,"러브레이스","롭 엡스타인,제프리 프리드먼","씨너스엔터테인먼트(주)",2013-10-17,"드라마","청소년관람불가","다양성영화","예술영화","92분 34초","아만다 사이프리드","샤론 스톤","제임스 프랭코",4,5,1160,10,2134,"아만다 사이프리드,샤론 스톤,제임스 프랭코",128056,-0.50205668573459,25036.5,-0.599059417616349,926369.6,0.249632073173787,0,0,19933,-0.530472304072171
2938818,"엑스맨: 아포칼립스","브라이언 싱어","이십세기폭스코리아(주)",2016-05-25,"액션","12세이상관람가","상업영화","일반영화","145분 20초","제임스 맥어보이","마이클 패스벤더","제니퍼 로렌스",7,21,4457,5,298816,"제임스 맥어보이,마이클 패스벤더,제니퍼 로렌스",1863661.5,1.13218222019104,1456704.625,0.748993322622491,552092.545454545,-0.102785641642991,1,0,2736281,1.77560204839715
37547,"슈퍼노바 지구 탈출기","캘런 브런커","(주)영화사 빅",2014-02-13,"애니메이션","전체관람가","상업영화","일반영화","89분 0초","제시카 알바","브렌든 프레이저","사라 제시카 파커",9,18,3251,2,2218,"제시카 알바,브렌든 프레이저,사라 제시카 파커",294722,-0.345124674690029,37547,-0.587279582951972,53297,-0.572449448587723,0,0,37547,-0.515518699583941
131437,"파라노말 액티비티 3","헨리 유스트,아리엘 슐만","씨제이이앤엠(주)",2011-10-20,"공포(호러)","12세이상관람가","상업영화","일반영화","82분 0초","케이티 피더스턴",NA,NA,3,5,22,10,9489,"케이티 피더스턴,NA,NA",92949,-0.535113290631458,517478.629194162,-0.135377960945488,415456.120717475,-0.231441929763707,0,1,80439,-0.479105051139002
311456,"비행기 2: 소방구조대","로버츠 개너웨이","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",2014-08-13,"애니메이션","전체관람가","상업영화","일반영화","83분 30초","데인 쿡","에드 해리스","줄리 보웬",6,8,2103,8,12398,"데인 쿡,에드 해리스,줄리 보웬",311456,-0.329368010026452,181659.5,-0.451583853519098,311456,-0.329368010026452,1,0,311456,-0.282980556529179
120914,"리미트리스","닐 버거","팝엔터테인먼트",2012-07-12,"미스터리","15세이상관람가","상업영화","일반영화","105분 0초","브래들리 쿠퍼","애비 코니시","로버트 드니로",22,32,5454,7,10180,"브래들리 쿠퍼,애비 코니시,로버트 드니로",148735.857142857,-0.482584618429064,120914,-0.508781563171381,532780.625,-0.120969665463473,0,0,272477.5,-0.316071794893234
19460,"디스커넥트","헨리 알렉스 루빈","(주)영화사 빅",2013-11-07,"드라마","청소년관람불가","다양성영화","예술영화","115분 32초","제이슨 베이트먼","알렉산더 스카스가드","폴라 패튼",13,34,4035,11,2189,"제이슨 베이트먼,알렉산더 스카스가드,폴라 패튼",40634,-0.584372876616579,296330.666666667,-0.343609960860571,19460,-0.604310226777125,0,0,19460,-0.5308738627711
3570069,"라라랜드","다미엔 차젤레","판씨네마(주)",2016-12-07,"드라마","12세이상관람가","상업영화","일반영화","127분 53초","엠마 스톤","라이언 고슬링","핀 위트록",12,18,5172,12,62258,"엠마 스톤,라이언 고슬링,핀 위트록",1731805.75,1.00802739548001,631177.142857143,-0.0283199143018474,3570069,2.73892841099494,0,0,2565942,1.63099082806556
60788,"내 여자친구의 결혼식","폴 페이그","유니버설픽쳐스인터내셔널 코리아(유)",2011-08-25,"코미디","청소년관람불가","상업영화","일반영화","124분 0초","로즈 번","크리스틴 위그","마야 루돌프",2,3,0,8,7644,"로즈 번,크리스틴 위그,마야 루돌프",1296547,0.598189570355258,998612.8,0.317655969231138,60788,-0.565395954205337,0,0,964064,0.271058385099912
191783,"쥴리의 육지 대모험","구 안 호","(주)싸이더스",2011-09-08,"애니메이션","전체관람가","상업영화","일반영화","84분 0초","김병만","류담","이영아",3,4,37,9,1308,"김병만,류담,이영아",229578,-0.406463993612226,191783,-0.442051608107259,191783,-0.442051608107259,0,0,191783,-0.384578303203412
462176,"락아웃: 익스트림미션","제임스 매더스,스테판 St. 레게르","롯데쇼핑㈜롯데엔터테인먼트",2012-06-14,"SF","15세이상관람가","상업영화","일반영화","94분 0초","가이 피어스","매기 그레이스","조셉 길건",11,14,2550,6,33802,"가이 피어스,매기 그레이스,조셉 길건",192409.333333333,-0.441461855250742,338562.5,-0.303844642588706,462176,-0.187450686129338,0,1,462176,-0.155025108109398
34616,"녹터널 애니멀스","톰 포드","유니버설픽쳐스인터내셔널 코리아(유)",2017-01-11,"드라마","청소년관람불가","다양성영화","예술영화","116분 35초","에이미 아담스","제이크 질렌할","마이클 섀넌",17,21,2048,1,2551,"에이미 아담스,제이크 질렌할,마이클 섀넌",700315.25,0.0367802392612244,245403.571428571,-0.391562701505767,22051.5,-0.601870081176811,0,0,34616,-0.518007005179207
622286,"아더 크리스마스","베리 쿡","한국소니픽쳐스릴리징브에나비스타영화㈜",2011-11-25,"애니메이션","전체관람가","상업영화","일반영화","97분 0초","빌 나이히","휴 로리","짐 브로드벤트",20,41,7160,11,12039,"빌 나이히,휴 로리,짐 브로드벤트",622286,-0.0366917773636351,444015,-0.204551008046108,319854.5,-0.321460017425935,1,0,622286,-0.0190979130026358
4875494,"마션","리들리 스콧","이십세기폭스코리아(주)",2015-10-08,"액션","12세이상관람가","상업영화","일반영화","142분 0초","맷 데이먼","제시카 차스테인","제프 다니엘스",16,42,10011,10,271226,"맷 데이먼,제시카 차스테인,제프 다니엘스",921599.181818182,0.245140267293786,1024794.6,0.342308643002432,2534110,1.76347373379795,1,0,2564621.66666667,1.62986991615121
35517,"빌리와 용감한 녀석들: 치킨 히어로","가브리엘 리바 팔라시오 알라트리스테,로돌포 리바 팔라시오 알라트리스테","(주)박수엔터테인먼트,㈜코리아스크린",2016-02-17,"애니메이션","전체관람가","다양성영화","예술영화","83분 55초","브루노 비치어","안젤리카 베일","오마 카파로",4,6,1195,2,2794,"브루노 비치어,안젤리카 베일,오마 카파로",35517,-0.589191022492253,35517,-0.589191022492253,35517,-0.589191022492253,0,0,35517,-0.517242091040232
21884,"원더 휠","우디 앨런","(주)팝엔터테인먼트",2018-01-25,"드라마","15세이상관람가","다양성영화","예술영화","101분 3초","케이트 윈슬렛","주노 템플","저스틴 팀버레이크",4,13,1752,1,1800,"케이트 윈슬렛,주노 템플,저스틴 팀버레이크",140484.25,-0.490354297327449,19709.5,-0.604075298616879,240102.142857143,-0.396554504555719,0,0,77053.6,-0.481979124752858
132059,"리딕","데이빗 토히","(주)영화사 빅",2013-11-28,"SF","15세이상관람가","상업영화","일반영화","118분 39초","빈 디젤","칼 어번","케이티 색호프",15,18,3076,11,16952,"빈 디젤,칼 어번,케이티 색호프",1789070.2,1.06194736295904,868665,0.195297662289011,205773.5,-0.428878211610559,0,0,132059,-0.435281668393321
204742,"버드맨","알레한드로 곤잘레스 이냐리투","이십세기폭스코리아(주)",2015-03-05,"코미디","청소년관람불가","상업영화","일반영화","119분 12초","마이클 키튼","에드워드 노튼","엠마 스톤",1,8,1800,3,20555,"마이클 키튼,에드워드 노튼,엠마 스톤",2065205,1.32195473988888,317755.5,-0.323436427078669,1731805.75,1.00802739548001,1,0,1105961,0.391523447894641
27010,"아워 이디엇 브라더","제시 페레츠","씨너스엔터테인먼트(주)",2012-11-29,"드라마","청소년관람불가","다양성영화","예술영화","90분 0초","폴 러드","주이 디샤넬","엘리자베스 뱅크스",6,10,2296,11,2501,"폴 러드,주이 디샤넬,엘리자베스 뱅크스",1433465.5,0.727111459368042,351488,-0.291674045653779,220448,-0.415060763564327,0,0,27010,-0.524464204891792
177483,"문라이트","배리 젠킨스","CGV아트하우스",2017-02-22,"드라마","15세이상관람가","다양성영화","예술영화","110분 54초","트레반트 로즈","앙드레 홀랜드","나오미 해리스",20,55,4697,2,7923,"트레반트 로즈,앙드레 홀랜드,나오미 해리스",177483,-0.455516428514164,177483,-0.455516428514164,781499,0.113222519940181,0,0,177483,-0.396718449915215
297356,"구스범스","롭 레터맨","유니버설픽쳐스인터내셔널 코리아(유)",2016-01-14,"액션","12세이상관람가","상업영화","일반영화","103분 12초","잭 블랙","딜런 미네트","오데야 러쉬",19,74,11669,1,26744,"잭 블랙,딜런 미네트,오데야 러쉬",2014746,1.27444275576916,648201.5,-0.012289850562576,297356,-0.342644511266827,0,0,1029713,0.326791846042787
111127,"셀프/리스","타셈 싱","(주)이수C&E",2015-09-10,"SF","15세이상관람가","상업영화","일반영화","117분 8초","라이언 레놀즈","벤 킹슬리","매튜 구드",1,3,520,9,15141,"라이언 레놀즈,벤 킹슬리,매튜 구드",1703252.83333333,0.981142088136654,3116897.66666667,2.31222417205151,111127,-0.517996961585534,0,0,724769,0.0679061887781792
16912,"월플라워","스티븐 크보스키","데이지엔터테인먼트",2013-04-11,"드라마","15세이상관람가","다양성영화","예술영화","102분 32초","엠마 왓슨","로건 레먼","이즈라 밀러",2,3,237,4,380,"엠마 왓슨,로건 레먼,이즈라 밀러",2330627.8,1.57187574225936,1135200,0.446265907544565,16912,-0.606709412958719,0,0,16912,-0.533037016185203
153278,"더 레이븐","제임스 맥티그","롯데쇼핑㈜롯데엔터테인먼트",2012-07-05,"스릴러","청소년관람불가","상업영화","일반영화","110분 0초","존 쿠삭","루크 에반스","앨리스 이브",7,14,2660,7,18886,"존 쿠삭,루크 에반스,앨리스 이브",115775,-0.513620424155373,1773037,1.04685056865499,99882.5,-0.528584735925774,0,1,153278,-0.417267558387885
47088,"잃어버린 도시 Z","제임스 그레이","(주)영화사 빅",2017-09-21,"액션","12세이상관람가","다양성영화","예술영화","140분 35초","찰리 허냄","로버트 패틴슨","시에나 밀러",2,3,515,9,7901,"찰리 허냄,로버트 패틴슨,시에나 밀러",1293101,0.594944831115943,754684,0.0879736276876521,192311.333333333,-0.441554131642342,0,0,30947.5,-0.521121419739504
350563,"오즈 그레이트 앤드 파워풀","샘 레이미","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",2013-03-07,"판타지","전체관람가","상업영화","일반영화","130분 0초","제임스 프랭코","미쉘 윌리엄스","레이첼 와이즈",1,1,397,3,19337,"제임스 프랭코,미쉘 윌리엄스,레이첼 와이즈",926369.6,0.249632073173787,346264,-0.296592942283546,482817,-0.168015206547595,1,0,350563,-0.249780226636979
2026574,"노아","대런 아로노프스키","씨제이이앤엠(주)",2014-03-20,"어드벤처","15세이상관람가","상업영화","일반영화","139분 35초","러셀 크로우","엠마 왓슨","로건 레먼",9,24,4945,3,177380,"러셀 크로우,엠마 왓슨,로건 레먼",1478907.71428571,0.769899658965891,2330627.8,1.57187574225936,1135200,0.446265907544565,0,1,1036521.5,0.33257199911183
72071,"언더월드: 블러드 워","안나 포에스터","유니버설픽쳐스인터내셔널 코리아(유)",2016-11-30,"액션","15세이상관람가","상업영화","일반영화","91분 23초","케이트 베킨세일","테오 제임스","찰스 댄스",1,1,126,11,15394,"케이트 베킨세일,테오 제임스,찰스 댄스",380240.75,-0.264600576076532,232050,-0.404136368713913,72071,-0.554771928425539,0,0,72071,-0.486209159368678
448923,"히든 피겨스","데오도르 멜피","이십세기폭스코리아(주)",2017-03-23,"드라마","12세이상관람가","상업영화","일반영화","126분 37초","타라지 P. 헨슨","옥타비아 스펜서","케빈 코스트너",24,95,15242,3,15834,"타라지 P. 헨슨,옥타비아 스펜서,케빈 코스트너",448923,-0.199929655699458,262290,-0.375662510734556,335017.666666667,-0.307182442882814,1,0,263629.5,-0.323583404550998
364415,"그레이의 50가지 그림자","샘 테일러-존슨","유니버설픽쳐스인터내셔널 코리아(유)",2015-02-26,"드라마","청소년관람불가","상업영화","일반영화","125분 13초","제이미 도넌","다코타 존슨","제니퍼 엘",438,1207,39769,2,45653,"제이미 도넌,다코타 존슨,제니퍼 엘",291100,-0.348535134795889,291100,-0.348535134795889,364415,-0.279502036325103,0,0,364415,-0.238020414591392
765259,"레지던트 이블: 파멸의 날","폴 W.S. 앤더슨","유니버설픽쳐스인터내셔널 코리아(유)",2017-01-25,"액션","청소년관람불가","상업영화","일반영화","106분 26초","밀라 요보비치","알리 라터","이아인 글렌",1,1,401,1,71038,"밀라 요보비치,알리 라터,이아인 글렌",289825.666666667,-0.349735041751964,765259,0.0979310036179332,765259,0.0979310036179332,0,0,1069566,0.360625501071141
435201,"시즌 오브 더 위치: 마녀 호송단","도미닉 세나","(주)넥스트엔터테인먼트월드(NEW)",2011-01-13,"어드벤처","15세이상관람가","상업영화","일반영화","94분 0초","니콜라스 케이지","론 펄먼","크리스토퍼 리",3,8,456,1,30959,"니콜라스 케이지,론 펄먼,크리스토퍼 리",263783.166666667,-0.37425655122377,1487157.5,0.777667622814723,435201,-0.212850233715091,0,1,435201,-0.177925839406661
